blockchain,block_date,block_time,taker_symbol,maker_symbol,token_pair,taker_token_amount,maker_token_amount,taker_token_amount_raw,maker_token_amount_raw,volume_usd,taker_token,maker_token,taker,maker,affiliate_address,tx_hash,tx_from,tx_to,evt_index,type,swap_flag,fills_within
arbitrum,2023-01-01,2023-01-01 18:55,USDC,WETH,USDC-WETH,0.743437,0.000618782916557991,743437,6.18782916557991e+14,0.7433872324652735,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x7cef5539420cccebdcfc0f368ef06bf4040e9137,0x000012556e697377617056330000000000000000,0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb,0x0012cdf757d0f0922244c02ae6bf860eee136f05a7bf56bc0227f08ba6d9a95f,0x7cef5539420cccebdcfc0f368ef06bf4040e9137,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,8,BridgeFill,true,1
arbitrum,2023-01-01,2023-01-01 13:11,MAGIC,WETH,MAGIC-WETH,1000,0.4266499989803385,1e+21,4.266499989803385e+17,511.3613562778847,0x539bde0d7dbd336b79148aa742883198bbf60342,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xc73c66fcf350930ede9efbe7e8a0ab690b79dbcb,0x000012556e697377617056330000000000000000,0xc73c66fcf350930ede9efbe7e8a0ab690b79dbcb,0x003ef88f0bcbe8c0f46233efd0af58bc90b884bb0df6df96f59d3b9e8a587d33,0xc73c66fcf350930ede9efbe7e8a0ab690b79dbcb,0xdef1c0ded9bec7f1a1670819833240f027b25eff,6,BridgeFill,true,1
arbitrum,2023-01-01,2023-01-01 15:37,WETH,USDC,USDC-WETH,0.3,358.226102,3e+17,3.58226102e+08,358.4800843063181,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x99e73bd8324d3451d1e81f268461d5476ba54399,"0x0000025375736869537761700000000000000000",0x86003b044f70dac0abc80ac8957305b6370893ed,0x005bc9ce56dd95f57856e4b7e1146453757b69f17bbe93d6684a9d81f7a5f416,0x99e73bd8324d3451d1e81f268461d5476ba54399,0xdef1c0ded9bec7f1a1670819833240f027b25eff,6,BridgeFill,true,1
arbitrum,2023-01-01,2023-01-01 11:30,USDC,WETH,USDC-WETH,118.284237,0.09890773851437486,1.18284237e+08,9.890773851437486e+16,118.55279353809998,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xe820c6f6ec37cc48d82212ff3992af8908999f14,0x000012556e697377617056330000000000000000,0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb,0x008a22902d4037455e74745fd95ff1543218c9cb2816f30e7eacccad62e50af9,0xe820c6f6ec37cc48d82212ff3992af8908999f14,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,8,BridgeFill,true,1
arbitrum,2023-01-01,2023-01-01 13:56,WETH,MAGIC,MAGIC-WETH,0.4392030009643163,1005.2769163188409,4.392030009643163e+17,1.0052769163188411e+21,526.1827632752895,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x539bde0d7dbd336b79148aa742883198bbf60342,0xc73c66fcf350930ede9efbe7e8a0ab690b79dbcb,"0x0000025375736869537761700000000000000000",0xc73c66fcf350930ede9efbe7e8a0ab690b79dbcb,0x00c8e39f59b47ec004d54349cb968ac63b8eae8cf771d1f5f1616124de524eb4,0xc73c66fcf350930ede9efbe7e8a0ab690b79dbcb,0xdef1c0ded9bec7f1a1670819833240f027b25eff,6,BridgeFill,true,1
