day,provider,bpt_balance,lock_period,vebal
2022-08-25T00:00:00+00:00,0xdf290293c4a4d6ebe38fd7085d7721041f927e0a,397.2593300245414940,31284834,250.3277970017659
2022-08-25T00:00:00+00:00,0xdf84b6941601d20e8b0a8fd787541709144e4c8e,4556.096434497605384100000000000000000000,42990634,4356.377138738806
2022-08-25T00:00:00+00:00,0xdfa054043dc2bda895c6ade88a1329fe552c3b68,0.50000000000000000000,31176055,0.35342465753424657
2022-08-25T00:00:00+00:00,0xdfa5e76fa174d8daa6457a3a73078f8c8a87c505,765.574754946584922500000000000000000000,35048489,555.8282467420411
2022-08-25T00:00:00+00:00,0xe01c22656fc0f301667ec1c6fb727a9f34b6c9fd,0.09168904581408733300,31249319,0.08239453980005657
2022-08-25T00:00:00+00:00,0xe08da0d972b74581ec77a3c988e47d6e56bfbb7d,104.138419437616791600000000000000000000,41110454,95.57909729205926
2022-08-25T00:00:00+00:00,0xe129ca4f92167c315d38f80a301b8d78eb16292c,0.0000000000000000,795918,0
2022-08-25T00:00:00+00:00,0xe1aa441644ebb251ec57f63365be55d2668f5967,49.7627113242838825,30960887,42.80956535842504
2022-08-25T00:00:00+00:00,0xe1e1eba8a6be7e88d762175ad39cf349b0355701,259.2039010175461754,30850005,153.3918975884657
2022-08-25T00:00:00+00:00,0xe1e4d457a9ada9407d0f0697a760854f5a64f24a,5782.077681841480803700000000000000000000,42887476,5639.505903385115
2022-08-25T00:00:00+00:00,0xe255d4d1097b84b0e524c3cd38a6d6e6bb2986a7,0.27362243100419387400,31103014,0.26162802306976346
2022-08-25T00:00:00+00:00,0xe2a9505f4444ad78e25bb43398926987ba31c209,20.4309468438927460,31349237,17.18438542760294
2022-08-25T00:00:00+00:00,0xe2ab0c3af51c71dbc5b9ee3b4bf2f6fe8e86b07b,0.0000000000000000,3628034,0
2022-08-25T00:00:00+00:00,0xe2afb2509039117655e2ce6c4d7318b7f7e9c573,672.0238606829561590,31446667,578.1246363135568
2022-08-25T00:00:00+00:00,0xe34bb624055b171d777eccbbfc3baaeeffbe432c,9230.425679352485144700000000000000000000,31015842,5285.367032834711
2022-08-25T00:00:00+00:00,0xe357b511804f52e5ad27e8a8e09f4884e893bf99,5841.638835682274326800000000000000000000,39890737,5585.566996309901
2022-08-25T00:00:00+00:00,0xe393c2f28a5e7f9e5159caea972213d760ca0fca,9.7730101345687143,31096630,6.908045519777338
2022-08-25T00:00:00+00:00,0xe3ba5e216ed8156d3de3524ffec7bb14056d6c84,1.8185339961675436,31354103,1.6341894540902857
2022-08-25T00:00:00+00:00,0xe3e39161d35e9a81edec667a5387bfae85752854,1870.305651542775824200000000000000000000,43603738,1824.1885258882965
2022-08-25T00:00:00+00:00,0xe439999855f8e45cead290e10b76eefe686045cd,300.897770009775864600000000000000000000,31171218,183.83617181419183
2022-08-25T00:00:00+00:00,0xe44e4f0fe7dc1b298b1ad12bf5c3a8a0abcb4b79,8.3380732158280538,31145206,6.533394355415955
2022-08-25T00:00:00+00:00,0xe47d48badd6aa85a3a77f95c0cc1a8dd4568e631,0.08200000000000000000,31219536,0.0500986301369863
2022-08-25T00:00:00+00:00,0xe47ed204b63adfb80c90082c088fc2a430f9a558,7.3820740388040549,31167008,4.510143864803573
2022-08-25T00:00:00+00:00,0xe48c8a0162144b7c77c3cd5138334c14c0e50929,0.0000000000000000,1046059,0
2022-08-25T00:00:00+00:00,0xe492fba4b94e5012db2ae396282ccfc1e13efaab,4.928595579472760800000000000000000000,4461277,0.08101800952557962
2022-08-25T00:00:00+00:00,0xe49b82c3233602d68f51611a05b2ca2dd690c606,249.093299515236743500000000000000000000,31483453,152.18576929287067
2022-08-25T00:00:00+00:00,0xe4c726711d012287953da36d6ea8261404c56b2a,40.5443657482679758,31214012,23.993378086646253
2022-08-25T00:00:00+00:00,0xe4da5af777455fc91c3c5c7732eeb08f89988bd0,59.8794488819925924,15671369,14.7647956147379
2022-08-25T00:00:00+00:00,0xe516e67cf0469ad8980f369c44c593f7cc1dbcea,18.8219729636825971,31317344,14.026237386634705
2022-08-25T00:00:00+00:00,0xe5350e927b904fdb4d2af55c566e269bb3df1941,3861.418729312091036200000000000000000000,42897613,3840.2602705213394
2022-08-25T00:00:00+00:00,0xe58585b22cc2ac4270a2b92c2d2d8c5db5a3330e,579.222384353747669500000000000000000000,41145499,520.5066905973404
2022-08-25T00:00:00+00:00,0xe585d776a50d5f91f530652f7346958e691645b7,14.944214398326615900000000000000000000,37029877,13.429321431920902
2022-08-25T00:00:00+00:00,0xe59a4be85f063f1080a0443e6a5fa1dc398a9421,551.1484892818950925,15722481,61.909830302897795
2022-08-25T00:00:00+00:00,0xe5dbfcb9935fc41760305b0db7f28b2b57d7f2e9,0.08200000000000000000,31219536,0.0500986301369863
2022-08-25T00:00:00+00:00,0xe6156d93fba1f2387fce5f50f1bb45ef51ed5f2b,5.8438428626991198,31309408,3.570347831183298
2022-08-25T00:00:00+00:00,0xe65c2be6254731e93368cc071a2420b0c961451b,2374.792940908090460500000000000000000000,43004496,2316.2364026391238
2022-08-25T00:00:00+00:00,0xe6662ec7fc7c84231b29f0f0da6321673d100854,220.1407856774618063,31385569,134.49697316732596
2022-08-25T00:00:00+00:00,0xe67e43b831a541c5fa40de52ab0afbe311514e64,-0.000000000000023900000000000000000000,4826456,0.0000000000000055657534246575345
2022-08-25T00:00:00+00:00,0xe68d7a6c421e2d220b5840116008c9abdbcf53b2,14827.003051167723000000000000000000000000,36640531,11617.870883928681
2022-08-25T00:00:00+00:00,0xe68dc1dfd9193ca5250107a94427fed081fdf76e,1.4386455126926670,31234082,1.016905595273173
2022-08-25T00:00:00+00:00,0xe6d76380616f69b9d49a090ec7f8560d76ab7720,12.5633441131421955,30987347,7.675686951317013
2022-08-25T00:00:00+00:00,0xe6ee0c44c9b88b52c866d0f2b018d6975506802d,75.0971800333257331,31166043,53.08239027013162
2022-08-25T00:00:00+00:00,0xe7043f731a2f36679a676938e021c6b67f80b9a1,0.0000000000000000,3223629,0
