tx_hash,seller,original_amount
0x0a307a220f31f2d59ffa4d1247b1abfa10c96803f5dea1570dbd593f84098053,0x3a8713065e4daa9603b91ef35d6a8336ef7b26c6,0.0069
0x7830a5acdc8e51d4a07b8e2802601e0de77e526b1aa73282b14e40f8cd93b277,0x8960d3eac41ac900cfd21208ad7641a5e3f85132,0.303
0xc70541705e42127aa3290f57e43ff0aeb5b84789fef0c21ffcbd6db2620e6192,0x6ce0f69ec7d94b9a768c30a50c3da2a113cf9726,0.00666
0x19c0b04bf8575ecf60ff9105be56e07bc141c48c4c7e755233cdee5f7bf19c81,0x5ad62da76a5aac25e14f55c137ce619aa21c61a4,0.5
0x119d47c78b543b251e82e10c70219e379c8493db0983025504c60af1e65315d3,0xd389df95c4b07cc00e859c926d5c4c6ab9dc9510,0.089
0x3764c62b9a754f743868e22cbf7e75a57d100792597bf5b6c814ab245fd2b960,0xaf9b7f3bf522e9d9dfbcf2fe6bae15c91bb33483,0.227
0xc5cdf04fb365ad6eebcf1753f08da83048885c5ed9853b262bd2633def90e4f4,0x8c60b460523eecd411d067931bdd6cf163d12480,0.215
0x564768da2186606b23da6ea17afd59bab37ae323f77f2c6d79e6e2f355b39eda,0x6b8066e5a1f8d01c831891054bc0c75fae8c5ba1,0.026
0xc9218fc547b91a77da2f567da8ead5cf81751ce6fa5f78e946e90daaded5e265,0xe95f1063f44355e5eb078fac139b2ea9ba248ce9,0.0152
0x0a865af717fa78c8653cad6173110d26f542169340c3fb6247ae47a83fff8099,0x8960d3eac41ac900cfd21208ad7641a5e3f85132,0.299
0x7bf7d81da96ef9bae349dffcc720170ea7a9d8387f227e55de59c7feae5c32ea,0x0238d3e5c71e9441e6a07292b535f66762fc9e9d,1.3
0xe1f41b72f7947f0bde988ce477699ab916ede158f549fb7aad63871dc83aabf6,0xd67c58df599ce59e1991ffa94a8f57bd77b0591f,0.045
0x5e6b7c375382db257d4e895a94e91ee44ac28f37e6049ecd002cc2e617054176,0xd67c58df599ce59e1991ffa94a8f57bd77b0591f,0.045
0xd05c768b8346df55b71f703689e6250e7ce482c920c3fcdc45fc017770f62b54,0x8db6bc9413e5443356278fe1db135f3351bc0b68,0.0115
0xae50278a45ee5ba260de84b32103289d6c029c543511c1a2624c250b9631c0ad,0x0dfba37c5dc1149be766f3b7fd25ee3eda087f1b,1.3
0x179470ca5cb0c03c61d8bad6cce84c4fdfad652c5603f67db7a403025ad3443d,0x6afdf83501af209d2455e49ed9179c209852a701,0.055
0xd613ca3f7b74b5fb31e429cae6caffa8d4e0346b25dc85551f89ad3d18341e5d,0xea53f71241cc881763147f7f791ede8225ea75a8,0.141
0x3fde484686701a5dd7db27630efa34a9fe2cf9fdaba803f906a77f38f264379b,0xb937607a65e9ce6e58f32f369d30fb83700c8af9,1.3
0xcbd7ecc0144ececbbfc326dbf1d241e835f04affc9fa78c61fef05b06fc20a2f,0x6692735165e06b1555a4117226e9c39a34af7f44,1
0xffbe536167bff94fdd27b0e4440fa7b54f0896bbdb7228b114003fca3c86a237,0xfa9a5d62e7b94838ecce6b9a5080caf1dd982fc5,0.099
0x0e81f0293a9c71204be1068b53c764aa3e3a421195f93a05be6897832b34e64c,0xd766809212ebe6963731eb10aba9e7b4ebc53a82,0.425
0x0307c7cbcb17b4c665564473c1061a961d820c990c08a0094fa5d9289872aa4e,0x37cd1139bda9f30ff95052b87394bbff20a408a9,0.0118
0x050d87203f4455750094c0b105ca746cd9f37a9fd949795a328ae8b9e9ac3764,0xac02def8b5579c057dc3bbb67fd7369acd8b1c8a,0.0345
0x8476f8be81a8441960d8c6b261a3609121e5f60d1ee834419f6226607cae38d3,0x6b8066e5a1f8d01c831891054bc0c75fae8c5ba1,0.0265
0xae2704e06f42f99735fa504816c14f0022046814ea22307a2aaff45ea1d0fc5a,0xda51adb6680405937b1ea8d790b13cdb302169f2,0.225
0xbf215d468ca9510844eb0f0c3ede2027a416c6b342e8d50b5d97b613eb40f119,0xcf2a38cf833d47fdf6d2caa850c737b4ff39513a,0.079
0x5953f4b7c2ba5184c620c160467783a89951b0a590b8bb209182839bffda486b,0x6b90b9ceafa6f5009e91305514edca74e444c6cb,0.444
0x8086a170aebdd92588645e5a04bed05d38393f8b1b8e43f5f3c92d95f1319efe,0xa3329fa82477944d072fe0b5986c0806032f39cc,0.1
0x0ad83492dd5b3befcb20ffde26d50146831b15a54af47e8e3304c2d595acb1dd,0x7917caefefcc858de37365b77fc40c73a241376d,0.03
0xebfcd9d9fa4390206ce5319fa351a63e4abf29b4346ceb4b207a85c8e1158854,0x8c5f0a6c9697c965e2c9582b493c85cde34f5b6f,0.022
0xd37aa9c19ef26c57468c28978db5ec8558e35ef4e806a04c24a03cb3f9517435,0xdfabecc8df256dd6f248c529a70ca349d61ca1fd,0.1
0x0f4595a164b996461e7599e86a68ab24add12142ed082efe21a268067feb3714,0xafe85feffba6a70add396741ee2724c81222703c,0.95
0xfec82023ed156a910596858ecd51c698063e41b6dcc043b45bd068c912299d9a,0xddc8ba0896ea6e06bb05fd916cde5a32f49bb7e5,1.3
0x4b9ef6ed2259b12763b53137cb7795487c70e7b2cdf9557d0f6dd8abc725f43e,0x467417a151908f17f5d8e62dbfb7c0bcc618b20d,0.0078
0xfe40721a58ede7a1dfc1de2ef2f9cc1ed1194a0e1cb44799996b2590170f915d,0x77b6ed070fcd3609b93d7d6a35b96f26582c09b9,0.00398
0x5435da1e9cd5cc9002cc4ed3b71b42981a3936c36d432c46c7a5c6f39ee5c5cd,0x62e724226009de1edb66b8b8be841781aeb256de,1.27
0xcb2e88b57de2bf94ed1a3ac5b31ff4874e7abe34b355941e620ee4cce670ebe7,0x9a551a9a8f11f7c722720ce5bfd94da31b0aa075,0.0312
0xb8f631b1210a2f3009115bcfac0f7d2c4753f1db00b1b2e7181af036fea2c551,0x1566b9bf6649d070026bdfc8e4696fa7c18211f5,0.08
0x091b84c740fd856e720cb358a11c4045ddc9a20337518f7f801eb13b3d046347,0x230fe1a020a94002cedd32d167fbd7b5a837997c,0.0065
0xdffdb1e9e9a3d9ba5416c288dab6b74f3850ec7e0b3814f11ef57972b86e03d1,0xfeb6870c5b25a23207fb2f933876888eb01811b5,0.07499
0xaf6cf63c1e991f3708108b83d0aad9caf0f41d92ecf44caaa47676f069f5e49c,0x0dfba37c5dc1149be766f3b7fd25ee3eda087f1b,1.3
0x865e3f66cd78a46ba42f14082e8a6865947acc22da591a15975b5a822ae4b484,0x878e7bed32bf64573272b9f77ec9e6fcc6f338d5,0.005
0x2a2a8fd5021210ab20805f0413f85509356c55d46a27e903413c056521cd073f,0x69682fe25ffd3adec575284e94806b475408606b,0.289
0x6e9357b191de51ab1a8543a00e74f755772d0be336dbf68de9a6a8260a8b75d3,0xf8a93beecba17f2f0c342e10fb4e1bd46b3babfa,0.166
0x5bbd1fdc83ea7bf313176410265721075c133dec31e7cd6946d7d85ac0bb6f6e,0x80ff71445260219fc65707d32a20fba485cac0a3,0.01358
0xf442d4f60872133fd6add8ca1aab2efd25ba98b14f9d993641538671275cc3ed,0x4fc6fef94dd66287fd939c09c4e3fac0bc709be7,0.015
0xae58ba94b94f7f6ad97c40be0a184b77ac7e4ab420d02e01d07fb875fc15c157,0xa6522f10a30248e787b745d119275ba5e520b874,0.12
0xb2b05d2c98e595bb29219d56d35728c36d108ba0b37c65d4d2fd7a037c19576d,0xbe42c6b9861c4a18733364492458fe47bd6c15f2,0.00289
0xcdd1ce613317fe15af531f6723c48ec7e7e3dd3eacae20e90809520906cd0f0e,0xac215225ba9ea6afd71d7d4dad05bec59b1bc560,0.1
0x7a3feb8f3490673a739b7297f9f68f5e2031e83760e7c567b7f3eeea47a6b4ad,0x4b52170763a363f3a3b85511af187482f886a830,0.00001
0xf7436044bbe675e738297ceda0fab9c3f7a943b86786a49f549b628a1a0f3630,0x3529ca4112d14f217f4e8eb4a2469968c803b55f,0.001999999
0x35ea7da8aaa19de6c53273fd2dc3eeda88579a2d9644b47a63dd5c6416b34082,0x3e720f62db92cfc9f486c9d739e7753feac83faa,0.075
0x157691541634f427c5bc22147d9c9fcf319ca6a905db0e98325921cddf63c623,0xefa7ff0d382cbdea2ff60de3b3831f836eb9c624,1.5
0x59fd29da89c029cb2cb9a149d0b5b97ce181c4cd851dccffdbae1632e0cd04c5,0x2e6a2fab469916a260d669002c324ec4b982aa3f,0.431
0x4e80c57ab4867ed9dee1478c262f49e5f72314105ae95d0e1f60e0537fc56609,0x7b6e11ffa5916c49b06921427c2bc74953541870,1.29
0xd04d45b66a189b2f55704616ca059a08db3a8da0c2ae1356290e5a062d2723db,0x4ae194318d948b51df8a508bf1f0a859bc4c57c2,1.41
0x2662139e1ad2c36da8b4ed26863370b30c74c3a934a27ee8f10e33d1a2abcdff,0xd1f0c3223686957542befe67675f01d3b66a2c82,0.02
0xf6cc84144a0610221537007c4e529d6685aeafd800ff382fe91b2d3c0873f72e,0xaebd5f2d076febae08cc0cca3b31bdee4403f3c8,1.5
0x38c37bd3720cabdb42fa277809c11a7f4dd14dbba59a1b850adcda431d6de7f5,0xa91ccd9b600cdaabe9cd8ad56543de0c3eea0465,0.05
0xb207e912407f79890e85f742670397aa1a634e4c55d06b72b45762ded8b82e05,0x618f7badb08401323428168a0afbde9b19554225,0.07
0x7aa4d5e812222278d8664cb648a8c0e73b6cc1f6ec972b81b4de61ffb17c267c,0x6e3d5fd3847ff6a5dfd7d90c9a745e5702041e1a,0.015
0x72e5bd972a78d906f4c07d07823c7b460794005dbceef1abe42d475885a1a39d,0x21b7e18dacde5c004a0a56e74f071ac3fb2e98ff,0.04
0x9343b24012daba3410d46ce132b581b5386be135f6cd2f91c911f23f3ea90cc3,0x31581a556c34bd9d70d6a3485388415a20204311,0.48
0x1e6f3ea1e75c4d790af5215359e212b3e6f781af7d614761f86f97b0919f03f5,0x19dbf2a5294432ee4135bbe0681b81635d3ce617,0.028
0xade60114356561bc96dc26934f30c4cecb0e3095863ae27f94c86b4168727c19,0x5c2d36cfe3a183c411034db248f29406c7249365,0.045
0xedba1eb34937243ce103826b118b72b31f6e1eb2832bb43d26c0600e0966cf01,0x8638907b822893358b7574a04c477b51ac782b4f,0.0015
0xcdcf2c0a9953bfb028729f11a411d5a213917c9f0c8e970eea0c02617d064c24,0xe193ed66409a4a02537b8745ce58a430a5a1b393,0.19
0x57faaef169f59261c2ba7b008668003e3894a18fbf83dc3940918ba2756b5244,0x7e1e1076f986aaad521c6cd4872c01e487343d31,0.1444
0x539d665b48c135a37224cb3a35c0615c0be3c59937ecf1a83b2782594c0bba60,0x9a551a9a8f11f7c722720ce5bfd94da31b0aa075,0.0299
0x71a34e09c387b8bfc851d7e1b66565a77463ba869e95f281ae991d58e19c4f26,0xfff17126fb388b9c649ca1b46d4f88908636795f,9.22199
0x4917dbcf2d78a5bb01a5d93688b55eb0ee3aba5fa250e8e6d4165a94b2ef35a1,0x736e0a7be8c4b8e96e9e300974f68d5ff5c86911,0.023
0xf9516df3419f5b53c21bc1a8a6e290deefab1fc0ce7406a2a5075bf6edf912b5,0xaf9b7f3bf522e9d9dfbcf2fe6bae15c91bb33483,0.227
0x148905e4c9ebb77e24a0b2400b2a43945e1a28c0f7a203c7edfd74e0de927a24,0x0cd6a3f71ad22e019656e8a354f234c6f15c882c,0.25
0x74e068fb06975a12c8ae6320f41af8de89831a1dbeb0ba97daebff3f5fbadd55,0x53043216a1b929105a33c14cd2717e70b3c5468c,0.023
0xb5b476d8d89b831a87ad84cf8cde34fc84d01bb06e404dbf783e8a5a785e10fb,0x7693c3545667309f112eb2d1a0d7bdfcfc536411,0.04
0x6c3e41ae14710f12c71963c78c2309e9babf792bf148685fa5c909d847421868,0xe95f1063f44355e5eb078fac139b2ea9ba248ce9,0.015
0x0bf99fac86be1bb853303b5b8ad94030693035ab9da8aeb0835ea9e1a1c79dc8,0x46b9d2ebf31729063e503624c2910204983bd514,0.079
0x7bc092eaa3a57720d4fdd2b27a1b4ea81402dc299511d79cf439c3deccf562f9,0xdead7c4a317c2c5b90ad3d3f4fbde992df5222b4,0.0069
0xaff6d8fcded19e2c7588c816a5badc1bf2ace0411db65672d8795439ebf0cafe,0x3a8713065e4daa9603b91ef35d6a8336ef7b26c6,0.0066
0x6872e2544cd86a3306ea1acc49856d070e1212a661ad3b7f5487dc451da0725a,0x6b8066e5a1f8d01c831891054bc0c75fae8c5ba1,0.1065
0xbe56602e0816f52e830c609292eb17ac906ec82b44f33e37fab6981e89a66add,0x0250cebdf47e73c4b1773c5ae81d88145600b748,0.5
0x7d01786b5a03b4345a13932cfc367fda6737c1239db1a95acde49c6426b9ee65,0x3e8b017608c4bb479417aa128caa6c55bcfe2444,0.5
0xa6f46ebdb5c4126d4d4e4ec144f0b37433f57500f4356d3863e73f4641769ee4,0x873d0259fafc0aef8728da057980eeb416b8fecb,0.005
0x17f8a7f6b6caa53ace8e4fef60c6d19f6011cedea7c6e9fdcbadc6ddd5ad82a2,0x84e39d5b89285a9764d47137ef38a386595f46f1,0.069
0x8dfcba176f38936c0215fc5f5c8389a1748a6d47965ab8b3fefa0c491801110e,0x3e91d6fd550e579bc7f163bfd0da5f818abf8ef4,0.014
0x186fddedd1138cc49c94d778950c0d9fe4e05b57e6071af5228ded38ad10fbde,0xb37a62a3503ac1a77090b4fbd1c318b5c808c565,0.144
0x45faaf91680888d4748e110d5629396777d2e55661fc89a629cdc66061231974,0x92cdc01e5ecb39b0f5f225a48e7d450c0f4b708f,0.226
0x08ed56419c1654068fd3edf97138e2813b5bc1590e843cd93a445456e4896b20,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.022
0x8edb9aa455a8eba107efa99d27d6b543392c8ab2690824f79d6486904a58fb95,0xe193ed66409a4a02537b8745ce58a430a5a1b393,0.17
0x9b19eb95e92ffc6892bd645e82ae6066d435ce16ca29c6ac386b6681e91204c1,0x92cdc01e5ecb39b0f5f225a48e7d450c0f4b708f,0.16
0xe7849a408addbb9b36c56203be92d2ee123a1b0c3a7f631a01b1ccc1ed559434,0x0c06558164c4ede3c1eed76759a317e0b0fb63e6,1.68
0x24b47d4853299d21ed52b58caeddecc087b427e33de09b2e88d9e4eae93ee360,0x4fb98d1499a24e9c794401e9fb96e9483a43d934,0.159
0x63c9ef9dc5431da5cd94ff19d86d39ba192d3d8a6a3cdda58c6b9f4f9e01765e,0x5265dcfe39e41779eaee9ca59a37bc69782186f9,0.234
0x6e1c2776e3f53e20a73ff658880b15b89e77bbb02047bfa09d6436854fd32a49,0xb40fa9dd280d515326e6b0266044a6a64257e1ff,1.22
0xa4ab0dc4b3e4fdbbb91532fcf6eaa3effe748aaede5a1c20e0bb46b107b3a906,0x9a551a9a8f11f7c722720ce5bfd94da31b0aa075,0.0282
0xf1c292c7273327685a3934ae33c84d7d3f8d63afe30a893c093d19c00f1d683c,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.022
0x82308f3f3fb3f972930a2d409316984a61d05f87bd05eddee089b5cdb06bdd90,0x9b5af1cba88223223776d941ff75f64669364c1d,0.235
0xb7b6fc21858b3da5bd2e0b77429e888e93d9871bf3bef50dc6334fbab32dbfd5,0xbc6ad6fbfb47bee2bfca0e85fdcbb164b015b827,0.01
0xf578d90d2d1b6180cebb75a3a701d9b5e35c9c1087af4c4128dd414dc75cf506,0xcea9fc54d686bfc26541e6088ede8d04063459ce,0.6
0xa90386962431ab3487837d568950bea74e204e6e14539b0fa7a497eab63c79d6,0x20227a123f717bf404cfc7262da9384ea8269797,0.025
0x0bc21728210de331b99bee98dfb5c833fd89453dbf5d685ac319d91832b9ab6a,0xba48f040fba78a84159c614cb558fe699be343d8,0.26
0x182f499db9fdf16689d0ccf91f888f4ee2c9aa7b016993cca694456fa935af06,0x0db11db5a47c0ab60482593943f8d0a8bad26943,0.08
0x1b28d730ada841a8a3a6aa6577e2044e3e889c02d66db7968229d7af3b27192e,0x98f6d93ba4f14517d3655f4481118182200d1d59,2.48
0x8938bd7318dfe75e2ef8d526e755040155bfa13816bcafa82e5314c3c1062bcd,0x955a16ef3098b8d4b8693fd65725dc5d46926c30,17
0xd3ccb556f747cf1038970df6dbd8707e35a6302bb7820b5230fbf75c184c7858,0x32b1c58d3cf306772c7c658a3230dd69ebf28cd6,0.0244
0xed397027b6e69ccd1494a0547f19bb11622fc59fb5422487d9ee3bf1ce94ba0b,0xe152cab0c30fb84155b4e3cca283f2fc3463658e,0.0149
0xc2129472a5ade250ad74dca47ebd4b2b72e2433342b43ce11305b96333ed3814,0xa42b362bd6f84f4690a180f5d6c7acd79e68864a,0.0639
0xa78362701446630baa62faba614e42de04ba9e92ee36998f757386910842f04f,0x2fa14b34034c0c9c0d97643fad7755b2ee1c530f,0.0039
0x3866fe35cee39ad80516ef6255a156339682782cc2b8322dd5b0d94dd92b2e05,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.022
0x86e2be85c9ead5e89079e8a0f155b8fb5c0bd3a07d7695b285cfe771b7c78ea6,0xa5d55f01ff8ee9bed42f55124b7b43ca306d130a,0.1
0xbbcc6ee91a0ca477c4c2760e3a2d5db4b214d277ba876974579d0704e1199948,0xf9ae959aff814823cd5c62e7ec96ce4437a37e2f,0.15
0x2864deecfd4f0c293dc16c2774d7a8f1eeca2d89eed0f228aa95a3dbca6eb974,0x5506276ba91ed593b976a0505c5fa52cc9dbf100,0.82
0x7852e1a3e5ee18a0f47ed158c6dcff894d558bc907e7eeb105219a7d641ae17e,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.022
0x3e008a401fe3753fd3b4830e31da27e76ed0d822286b7359280a6bea9a361c63,0x9c4aa4a056073a79eef15d7501ebd7c42fb17d56,
0x50ae1476049543ec962179256232939dc23df474bfc719429a7c990b63c22915,0x788373a90823793ecffe357ffafc2b4256f91943,0.1
0x89543904a447c5a4500a93b5783e8234767855a06e1de0796fe6b617e001650b,0x66f97d6a8db10e4b72e987980c16badbc2eb1910,0.149
0xa507be60f98ef311797d63ce91172d06b68d133052cf416ef6bfd250edec81ce,0x026be4f705d5e18de386e9cc5ff544d5b65f70dc,0.1
0xff3b8537a92d157cf0ce0a3cccd24807b9ea4f9bf677e718ca16496cdf9b679c,0xc8ab8157921bd0e02736e4bbafad4e38f4bbad99,0.13
0x832b1b49de13a5299b562b563e9583e56ebe2d46f4575fedad7237bb3983c6e1,0xf52cf34c3dbad5325036d0123fae036f83d7851d,0.144
0x5d40798e40ebed78ba7603b3307c030bd87c0355acfb6629c5a03e87c23eaae3,0xff505439fc188350493f4e711293adc70087d0b0,0.05
0x898a73fd7eb504107561b209f23812873d98106152de4c2110981200670ab92a,0x736e0a7be8c4b8e96e9e300974f68d5ff5c86911,0.023
0xa476b7a3b96dd329802d6f9e357093185312b57b1a3c88d1e170227e8646ed63,0xa1b2224199188538012d6777a8377fbd646438ca,0.02
0xe2f16aa1ea53081f2e665bbf3c76fec3b898339a1b290e0d38a89cca4c61f3fc,0x12834bc72d87b0cb478f86286c45289768f42dae,0.04
0x849b3185f9f2eafbf563b01c6b2e78b20f91076340119a8174af54187b68276c,0x3d12f33ecfc839222fcb3fe23e146908f05eb56f,0.099
0xd701e9ab973761a133a4a24da2e618b5a5cc09f5cc7d30216b598be9bf75cfd8,0xa1cfb32190725aa996e0fcb220fda18986038f0e,0.07
0xbe9fb2957f6263a5b41c97f930d70186f35582ffd4e2891e2749a5ba90aed856,0xd2919c75f292651677ec264410b8c4bc8c44431d,0.218
0xe009eeb9c938b1e7c27e272562aab597b4c9d070bdef0b4c7d7eac36ceb88c5c,0x9783a58577af277a4413fede04d4caacf9e8a2c2,0.06
0x94649ae295a464b1320861a4ac3baff9702b90c4529aea3fb0d84757a6ee1834,0x2f08d6e54d67f1cb170788d1b299bbfa4638d44b,0.044
0x327f8a2e264dcb8fd9549c578eb8d9111c5bd3651a10737c075c182fde19bd24,0xe453df31df31b70222af946021ca7671e65db337,1.39
0xfb6491e2ed58f86d9dd679c27bbd6dd140309e2eec6c24aa8a4d5271f7de4640,0xac215225ba9ea6afd71d7d4dad05bec59b1bc560,0.14
0x20dd99f98d7be45da4a5c44d0be0336c2daac7c4cfaa2c99dd944862f48e7ff2,0x0c39989eda03139123c5e1b54a7c63bc93df0275,0.02
0xa15b0e2e51572e5bad9a45b2eb0973ce1a04fe9d978815543480ba9614b49750,0x93c6005d74cb76a9096e6ab7cdee3a253c4ec455,0.02
0x6edc05e0a61c60bdb06865302f712014f10c485e5a436418a7a2ce785c04e227,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.022
0x12e0ab0b491b9ed5f25bb3f702cc69a314517436e5cd453cc9783b58c2b74380,0x6b8066e5a1f8d01c831891054bc0c75fae8c5ba1,0.107
0x21f4cdbceca203f5ccbf22a0907d88d4fb4d437d54d00cfe025c43bad545093c,0x736e0a7be8c4b8e96e9e300974f68d5ff5c86911,0.022
0xa082010cf03f7f71499ce39646a265d0a549944c9e188dc223be685a8624e63a,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.01
0x8166bf856a0bf268c2b87484f6d34206122bca8353188325f27adcf2e5390cf7,0x49adc5859b38908e3f60686d41463dba45437b02,0.015
0x1eda0c280249ea410ede8807dba1bd2c54dc282dbe36979aa24e6286908ca02b,0xacacc3db3a707a4de6af3a528c187f8358e2ab5d,0.16
0xee83eabd83f4b03ad0fa8b8fc094ace59044096cdc76de855a1a11aa2a92ea83,0x2de008ef052c123a632efd4d29e55767d9a18167,1.4469
0x3ae5c9ba27dd272c72315249c0eba7c898f7675ab5e8d8254237e95157513f04,0x736e0a7be8c4b8e96e9e300974f68d5ff5c86911,0.022
0x74a6cc0499cc4f8b9310de69d31db356f5da5cba616ba85d2ff436b108363a25,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.022
0x583fe116f4cd47d1dd009552634e60bd5bb759b17945eaba643ab81ab3878084,0x52a595846d8a69947ead99ad6ca832622ca6dd4b,0.04
0x23a9552bba5a45c7439510c13e5f4afec8b285d73afd4f734781eeca27793b36,0x0dea9a3acc89180f64c0da50730124fa15678ebb,0.006
0x0e0fb61e45739c1f5ac92950791b5392da465a91bd4aeebc70d5e501728d80a9,0x8d18d2a88ce2187e0618ba96e4b3453d972d0162,1.25
0x56e974d418f1c22d1c4fe93b493c91eaf5d4557ba1d6b43b816fb7588d4ecc4c,0x68e24b39cb5ebaa11dca844b643be2fdacaf9679,0.01
0x0f51bf0c85725a12a51d2804866106470e806d1f75499ee9790171f270c58d01,0x8b687ebd42623dd0df67a4c8655e9c7918648115,0.033
0x5db7fda7124602d7730e340d8823c78f5ad956c59c66bbc21703fa28d877d7d9,0xc4359587c848e6cace36bf6a6b326c8d16d36bd8,0.1
0xbc1f6822162d06cef18fc7925643a9bdddba4b7a27ca1d3aab3ac4aec74b2dee,0x4018f4a2253b69599d9d2fba58eb94234844e316,0.0098
0x2d069f68c10015bab6d6222bac0a4d9c28d5d664bef6602e38a8af6e66b84fa1,0x7e30620edaf5263c855936f6f4651c00a85cde63,0.04
0x9d54fd871ab7df2ff1a24e51fb93feb9cc1c93ae81ef4fe8a6c1901d83ddb255,0x5d4df680d2aec9d745dd7dca1b28aad765e36ca6,0.021
0x6bc2d3c3ce8db554d28fff252f18152d7f12152b5fd6f5d75300ddbe42dd107e,0x0710a3489bc2ed90d288d637779e6ab9cad0c270,0.09
0x1ab1b7aa88b484651d486596573d87d7608cb35ab55f412d773150affaec5316,0x93721d340c48a77d247ac83d915e4719283ad0db,1.34
0x27eaf40eb1d11120eeb5167d78f79d96ec7ac98c787c67696cd7fe66e59a7c47,0x62bd344f41e95938a46ac2f4cec7faf54736f452,1.339
0xc56852930b6e9db91aad1f904796b0acfaa2f76a1a09bd9652491ddf6590a752,0xe453df31df31b70222af946021ca7671e65db337,1.3
0x1cf4c7818f1b7258b82b19438aed9693837fda66d44a0d502c421f0c59507111,0x210abbe2558d5f5b9de448904242a8d9b4af4474,0.04
0xf241c41d876815667df2355bdf7152ba731927d74ac0b3e903774a64b9a69d32,0x793240ce07f9e8bbb2827263026fb6aeb352e566,1.09
0x69ee1cd55288dd47d004e0eacc12d88ff33e151197b5edb07976b9ddda411d23,0x18eb5b2a1d221966e75d174c62f9e8afa431a54f,0.42
0x9d15af61d3df1656edbe5d894ee74a91ff85b4fb4848fc00b9ac5878bfe55c34,0xb982f3c1d0d8a3cb6e68ed32284f5978d2f7add6,0.11
0x86b9d8bd37be48f5b204de637734dab76f61cb680e5d4218c98ae6160e51ef93,0xdee9c36fc2781a7f49c3ee3c4e2fbc0175c47f63,0.3
0x3b8eee877c3a52af488c2aceaba9dfe6d1754f19bcc1d73db69d9895a355e95d,0x2fcebbd6e0957d9bba8344d3efb5e2fc8f80b314,0.011
0x19df9f2255911184790ac24520ec1bef67ef4d03bb4e6ed787a33f6ad847805b,0xac215225ba9ea6afd71d7d4dad05bec59b1bc560,0.14
0x1a7375b66aee16f211a97e053f437fd3e5e0fddad6b92e3ad9886ed2b408d9b2,0x464248efc32c138a29d6e35d3ae1d52aa7472c49,2.2
0x1486125c7b8b3e62055d9fb8e571d841c77e724c878d72384596c0afdaefa0b5,0x134e7eeb26af8d550407c6c32f28ca01017bddbd,0.026
0x724ea3847b5d3d1518638e980b63aa3296b329605ac0f2d317c0a4d0ff50e6ea,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.022
0xb4898c0ce36aa2efe79c3547eded835e93461eb3cae757c5ff03f0a931792598,0xac215225ba9ea6afd71d7d4dad05bec59b1bc560,0.1
0x26ee3e655b351c9c7482bd49b4905ab75fcb768be4b6d85cdcc0606521109400,0x1a15af1027a0998b35dfe6b4eff5b6cb0707c3c7,1.3
0xf656e9e3efa005cf16b56cf513593a1bf56dabd5e934619865c9e1e4aa0ba0c4,0x731a6467b56f182aed0848a8034276a4f8252db4,21
0x56659fb60cb94077a91b8cdfc8087d5241428a6855bc859f5f4d10ad49f830d1,0xec6e6c6445ea502f1ec9c9e4dfa93e6dbf91c77d,0.00999999999999
0xb56d07d7e6d578deea354d13c8cf40e42061badbdc224e7f4c26997d8ba337d9,0x5d7fb8f1caa75a8d26f37057ded33c6a44adc3a2,3
0x84bc903bc2be4cdecb4403d885e66a686584114e0154368e4e0762f471dccefe,0x5ffa235a2478a1e3e1b01cc1ee968bee915351af,0.65
0x12db83b16238ebbdddeba3a0f265b252bb9e15974dff23123fcd7dcefaf49840,0x4b52170763a363f3a3b85511af187482f886a830,0.00009
0x365f385dd5ad609d5591ba618e4fbc9024f869fe6afe42e3e7f159b341773b79,0x33dcdcaa573b0b3718752bc938ead4fecbf64309,0.0085
0x53b4a00738b7975422b6b763d19acf75f6933d3f42867819bcc817104d3b23f4,0x33ef1271a9e7a2f3177f0a0700e56eecd93bebba,0.02
0x396f1fc4058e2eea67e3a5be01ce232565645b7d3586340a35cd05c88447c542,0x80415dbecd6135e774fcaaec89291207a41296d1,0.275
0x82c5d3529098328b45cb087cef21ace16572df9f4282ec8040a4392b197602f7,0x3e6b7ab6e2d009db8799332dddc371a370e99999,0.0216
0x257ecd4b2146f60bbe8798c413ba72cd1b904017825b5a48bc09666f94ebf844,0x7d872f8ec8e6463d06e8f99f4f0e9dc5f2b15877,0.022
0x0e275788f48c8251120df217109e579e587ad976d3b3d42f64e7542a081bbd30,0x63210b79366f6c3a0243d0709710d3d56a2c3e48,1.333
0xc0e141fd0d3b8788f4b35f90ea831d656edd1ee38c36a34fa9d29ef77d42a771,0x2ed3178ab0566b81cae5b504f1a38bc5d18d719c,0.0188
0x154c38398ed286a97a22bf22d252220b7ea5ca33dd3f31975a9e23415f83d59c,0x497056b9e7832eeadb26c80724eb79d7ad0ca77d,0.25
