blockchain,project,version,block_date,block_time,evt_index,sub_idx,sub_type,seller,buyer,trade_type,trade_category,evt_type,nft_contract_address,token_id,number_of_items,token_standard,amount_original,amount_raw,currency_contract,project_contract_address,platform_fee_receive_address,royalty_fee_receive_address,block_number,tx_hash,tx_from,tx_to,zone_address,estimated_price,is_private
avalanche_c,seaport,v1,2022-11-25T00:00:00Z,2022-11-25T03:10:52Z,1,1,offer,0xf99df199299dd01808c41446737f52a7e6dbb8cd,0x0000000000000000000000000000000000000000,Single Item Trade,Buy,Trade,0x7fef2139b84eecea4088307b2c6d4689d9dbd130,93,1,erc721,0.2039625,2.039625e+17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,,,2.2807761e+07,0xeaa92bb35f3c6273da18a434ce1e1789495d7cf387f84deecbd6a4943d7d374b,0x110b2b128a9ed1be5ef3232d8e4e41640df5c2cd,0x00000000006c3852cbef3e08e8df289169ede581,0x110b2b128a9ed1be5ef3232d8e4e41640df5c2cd,false,true
avalanche_c,seaport,v1,2022-11-25T00:00:00Z,2022-11-25T03:10:52Z,2,1,consideration,0x0000000000000000000000000000000000000000,0x3803b6f9bbf032c2299cec3ac5f527424e3639bc,Single Item Trade,Offer Accepted,Trade,0x7fef2139b84eecea4088307b2c6d4689d9dbd130,93,1,erc721,0.2205,2.205e+17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,0x0000a26b00c1f0df003000390027140000faa719,0xeb12003f95d87bf71bda6967760bf581bf21508e,2.2807761e+07,0xeaa92bb35f3c6273da18a434ce1e1789495d7cf387f84deecbd6a4943d7d374b,0x110b2b128a9ed1be5ef3232d8e4e41640df5c2cd,0x00000000006c3852cbef3e08e8df289169ede581,0x0000000000000000000000000000000000000000,false,true
avalanche_c,seaport,v1,2022-11-26T00:00:00Z,2022-11-26T19:21:06Z,1,1,offer,0x5df178dce46e35ddd122f6cda1468a91ea819e67,0x0ff120a38dd95838521be6c22d595df98c9ec990,Single Item Trade,Buy,Trade,0xddccc21fc45e96a04d4213e3b0b9e54498107702,1515,1,erc721,0.2,2e+17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,0x0000a26b00c1f0df003000390027140000faa719,0x2ae44e866d7cd4bfd98c6417a455ebb901603ba8,2.2877313e+07,0xfad54bc6275f25ec4156799127cf0c75b3a7a3c58fe82fbe6381d01ca16e6c1d,0x0ff120a38dd95838521be6c22d595df98c9ec990,0x00000000006c3852cbef3e08e8df289169ede581,0x0000000000000000000000000000000000000000,false,false
avalanche_c,seaport,v1,2022-11-23T00:00:00Z,2022-11-23T10:31:01Z,14,1,offer,0x908c3bae3621aeb8e0068f32d271cba80ba1e7fa,0xafdcbde126666c4187ac4ff3c709f49ca502b565,Single Item Trade,Buy,Trade,0xb42d0f524564cafe2a47ca3331221903eda83b3c,3563,1,erc721,2,2e+18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,0x0000a26b00c1f0df003000390027140000faa719,0xb090fc5d0c06804dfbf06efb59ce1f291f13162a,2.273665e+07,0x26826a00cb048bfb894329f8609f33e9c5481d8505c28f3a52651e65f18e5db1,0xafdcbde126666c4187ac4ff3c709f49ca502b565,0x00000000006c3852cbef3e08e8df289169ede581,0x0000000000000000000000000000000000000000,false,false
avalanche_c,seaport,v1,2022-11-27T00:00:00Z,2022-11-27T15:20:18Z,23,1,offer,0x4ede99b27f49277425490bcb58565ac6e27c0d8d,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,Single Item Trade,Buy,Trade,0x7b6121b5b97b9945ce8528f37263bc01ca0b1826,61,1,erc1155,0.18,1.8e+17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,0x0000a26b00c1f0df003000390027140000faa719,,2.2912405e+07,0x56b3143785ba6f0b5ad7f195186a5d0f4e0041564df5b79b1739d46a8032bb29,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,0x00000000006c3852cbef3e08e8df289169ede581,0x0000000000000000000000000000000000000000,false,false
avalanche_c,seaport,v1,2022-11-27T00:00:00Z,2022-11-27T15:20:18Z,24,1,offer,0x4ede99b27f49277425490bcb58565ac6e27c0d8d,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,Single Item Trade,Buy,Trade,0x7b6121b5b97b9945ce8528f37263bc01ca0b1826,63,1,erc1155,0.18,1.8e+17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,0x0000a26b00c1f0df003000390027140000faa719,,2.2912405e+07,0x56b3143785ba6f0b5ad7f195186a5d0f4e0041564df5b79b1739d46a8032bb29,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,0x00000000006c3852cbef3e08e8df289169ede581,0x0000000000000000000000000000000000000000,false,false
avalanche_c,seaport,v1,2022-11-27T00:00:00Z,2022-11-27T15:20:18Z,25,1,offer,0x41b5e243ea178d277a510025ecd02887c3126a40,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,Single Item Trade,Buy,Trade,0x7b6121b5b97b9945ce8528f37263bc01ca0b1826,93,1,erc1155,0.3,3e+17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,0x0000a26b00c1f0df003000390027140000faa719,,2.2912405e+07,0x56b3143785ba6f0b5ad7f195186a5d0f4e0041564df5b79b1739d46a8032bb29,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,0x00000000006c3852cbef3e08e8df289169ede581,0x0000000000000000000000000000000000000000,false,false
avalanche_c,seaport,v1,2022-11-27T00:00:00Z,2022-11-27T15:20:18Z,26,1,offer,0x41b5e243ea178d277a510025ecd02887c3126a40,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,Single Item Trade,Buy,Trade,0x7b6121b5b97b9945ce8528f37263bc01ca0b1826,66,1,erc1155,0.3,3e+17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,0x0000a26b00c1f0df003000390027140000faa719,,2.2912405e+07,0x56b3143785ba6f0b5ad7f195186a5d0f4e0041564df5b79b1739d46a8032bb29,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,0x00000000006c3852cbef3e08e8df289169ede581,0x0000000000000000000000000000000000000000,false,false
avalanche_c,seaport,v1,2022-11-27T00:00:00Z,2022-11-27T15:20:18Z,27,1,offer,0x46f0849df698b6c5e31936b21ea28f301fb8d7e2,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,Single Item Trade,Buy,Trade,0x7b6121b5b97b9945ce8528f37263bc01ca0b1826,96,1,erc1155,0.5,5e+17,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x00000000006c3852cbef3e08e8df289169ede581,0x0000a26b00c1f0df003000390027140000faa719,,2.2912405e+07,0x56b3143785ba6f0b5ad7f195186a5d0f4e0041564df5b79b1739d46a8032bb29,0xbfd51eb6b0cebf338f8cafb200daa4344d7aad7b,0x00000000006c3852cbef3e08e8df289169ede581,0x0000000000000000000000000000000000000000,false,false
