blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount
avalanche_c,platypus_finance,1,2022-05-04,0x9e982c5f221d878d5c30291f3b1af3bb4896a0d15ecc305ff4d4e63936ed191e,64,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,728.2722352237333,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,728.227031
avalanche_c,platypus_finance,1,2022-05-05,0xd1d05ff16c664884875cf17ded334008fe1005b15103460c76a8979a791d3cc1,13,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,148967.354389,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,149000.0
avalanche_c,platypus_finance,1,2022-05-05,0x138e58cdee3bd8ccb09bfaaffe340f84c29688d4a239dab4b94d12e49434d5a9,82,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,783.164086,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,783.2365264361647
avalanche_c,platypus_finance,1,2022-05-06,0x48596630bee61338ac47f100539d58fd783215ceb624d888249818b9c7eade5f,59,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,741.001182,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,741.1522427698851
avalanche_c,platypus_finance,1,2022-05-07,0x2954327b19870057c067530f4f951014163795afe991f5cd2657649ab8151a88,74,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,1034.338934536323,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,1034.310287
avalanche_c,platypus_finance,1,2022-05-07,0x9ac609a5cf6084d4152e835fcf790f45dbdb363bda79afc62ac3dfc5235eea7d,17,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,121.298967,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,121.300365
avalanche_c,platypus_finance,1,2022-05-07,0x2a3a710fa23fe85c0153a701167ac8265327e08c4e527e9de3d0727099934f48,8,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,2069.426263,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,2069.863443
avalanche_c,platypus_finance,1,2022-05-09,0xa268e678b9167e2afbff624d6c473e1de4e69e00bbbf15cff30fec754965161e,80,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,504890.913495,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,505000.0
avalanche_c,platypus_finance,1,2022-05-09,0x2747e96f2e6198cbaad9a34257faae3d1282401ec89c4d8e2b8980830417f7e4,26,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,23608.565879,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,23614.60193014132
avalanche_c,platypus_finance,1,2022-05-09,0x4587aca823136fd6dbe9ecf9a992074062c49d13ee38fc65a7f547e5647c40d6,34,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,340.040453,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,340.06469425688414
avalanche_c,platypus_finance,1,2022-05-09,0x916f2f560b3c13f31aa4139608b067e00ad042bd3bdb197a683e68d77c80aab0,12,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,25017.262697,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,25023.099847
avalanche_c,platypus_finance,1,2022-05-09,0xd1e3319eb5ab9cae929d2a18e79facb10309f84a8e38073596df084745c2f2f1,113,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,289498.193117,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,289560.3059171445
avalanche_c,platypus_finance,1,2022-05-09,0x7fa1daa95f0c034752cb3719b62e7ae3d372945db163bda78e26cdc3a18192c3,6,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,7500.368177,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,7500.0
avalanche_c,platypus_finance,1,2022-05-09,0x363e3d084f738cb84cc809ca6ec9738bc23ceb606ca13148fe210b0bb098115b,22,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,78918.176151,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,78938.0
avalanche_c,platypus_finance,1,2022-05-09,0x70aa1e9d8f0698b0b4b118b5296d67a3fb15f380a8ca105ba3c433655ae93aa6,28,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,44548.677919,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,44561.0
avalanche_c,platypus_finance,1,2022-05-10,0x1bbe2f7773c059f500de2cd6acdee778d04b8c8185d4c69bb20db835feda9b76,24,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,1505.784684,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,1506.0280424835855
arbitrum,gmx,1,2022-11-14,0x4c4f46a92fba43bfcb232568d7a31b4af63e91ab332b36549f2cc8929057bf11,10,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.20892017,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,259
arbitrum,gmx,1,2022-11-15,0xe8c98bea3bf37ebb632c2f59e8e8db88f06456c12a1a9b1f6217f896820928b8,10,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0023785668,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,3
avalanche_c,gmx,1,2022-11-14,0x4fee39a37c1adab2e185876f06395fe3a0ed53d2d2d10e82ef7b40dbdb70714e,16,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,562.108981,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0.46443571715597298
avalanche_c,gmx,1,2022-11-15,0x834202fb166e9cd8056bb1b7109c3a63e636244b5306080b3405d0321c0731c4,11,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,260.988536,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,20
polygon,uniswap,3,2022-11-14,0x065d1410e74a0f973feb1b2b81030c4e48787fc9e540700d6018dfb5f96bfcf0,2,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,240.508119698835042944,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,219.13821
polygon,uniswap,3,2022-11-14,0x17e206610661e39deac15979717f6658035a531aa66c78ffcdc6e8d02a4dd4a9,60,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,230.890774,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0.0140068
polygon,uniswap,3,2022-11-05,0x2f2f34207e9b8b521e87e40aaf452c0ddb57c580b5174a615cc286366efca79d,33,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,1005.454808280348265291,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1212.644735
avalanche_c,woofi,1,2022-11-08,0xae581cf151eacf9877f628e722514674f3f13b19abcce4e82808a2350526134a,25,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,565.826462,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,33.765119660094401667
avalanche_c,woofi,1,2022-05-10,0x4ab2a9385bda8de7df444e6f342c12dd70ad6300fdf3a351d80f46e119a7811c,122,0x50b7545627a5162f82a992c33b87adc75187b218,4.00000076,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,126322.419554 
avalanche_c,woofi,1,2022-07-28,0xa1bcc8d3ec39c8694c2be30f5489091fe1bfe8ffd570841e55e00bef6ee3359c,6,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0.008699999999999999,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0.197657
avalanche_c,woofi,1,2022-09-07,0xf48e0d36d6a51f82edecb408b20c1aa275fddc71f18d4118e734e3116c19d359,8,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,49.97,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2.714758315778573433
bnb,woofi,1,2021-12-21,0xf3d0410543a546cf714ecbbe97caf9b6dc89f0caf627a44dc3b24eb8717b8c56,66,0x55d398326f99059ff775485246999027b3197955,75491.688052189872040799,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,1.572913555840424953
bnb,woofi,1,2021-12-17,0xec25e2af89961b2ca54b69312a2cee1f545786e96d5287dec9fd12b2aba8df63,37,0x2170ed0880ac9a755fd29b2688956bd959f933f8,3.097519332673643182,0x55d398326f99059ff775485246999027b3197955,12083.822061807061265726
bnb,woofi,2,2022-08-21,0x37420ded51ff96116d39301b4e4e75f3c713423b94319eb4fe3f29e31d3bd6cb,83,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.050325032466406425,0x55d398326f99059ff775485246999027b3197955,14.977390055532270669
bnb,iziswap,1,2022-11-21,0x07e7b79ed2e7958c7744accc12ce8c732d82c6d62ce586365d276a72ecca8ba4,97,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,3.91980872085136,0x55d398326f99059ff775485246999027b3197955,1000.0
bnb,iziswap,1,2022-11-21,0x8c1e8cb4f4766ef9a775f040c576dd88a3a6993c8754c35f1e6faf4e1aa65718,197,0x55d398326f99059ff775485246999027b3197955,1016.3951483032495,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,4.0
bnb,iziswap,1,2022-11-21,0x57bbc0040e8db0bdf9dd38b1e888dfc124159a4ef4c0368426f89238db23d8de,264,0x55d398326f99059ff775485246999027b3197955,1019.5850870781412,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,4.0
bnb,fraxswap,1,2022-11-19,0x36f1b32a8115300906f74d3ddf2051d62a226045611a251d84a8a32395ead967,439,0x90c97f71e18723b0cf0dfa30ee176ab653e89f40,0.251513613449462899,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.001
bnb,fraxswap,1,2022-10-26,0xe09dd465622225d25f5555214eb8e8e6e74d4a4fa5f6ac51b35f520150011f24,50,0x90c97f71e18723b0cf0dfa30ee176ab653e89f40,4.663005228579123357,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.018388924302368166
ethereum,fraxswap,1,2022-07-25,0x36ea8f58b542aed8c3f35ce396da15054e04a522efb25281c8ed0080a081083a,200,0x853d955acef822db058eb8505911ed77f175b99e,6321.896197119067345439,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,1000
ethereum,fraxswap,1,2022-08-21,0x39714256ccf47a89e297b726e8de9eec9446949a224d5e2215fd4dc87c0c8969,406,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2000.000000000000121322,0x853d955acef822db058eb8505911ed77f175b99e,13014.187897251069443882
polygon,fraxswap,1,2022-11-01,0xda324654d84c5f9b67f6947575878eb25f8789153151295d08ee2738847a0750,135,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89,0.008797854552852608,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0.01
polygon,fraxswap,1,2022-11-01,0x9f4b2967cd1cc64490f2765b6d95c70f8d6df37eaa7f2b441e141b2a41f7a793,188,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,1.987969423771805753,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89,1.759300000000000086
bnb,biswap,1,2022-11-22,0x66a602998a3585037eb498c103b009a4face2faf93ea57dfb1a44d1fa4a06dad,163,0xe9e7cea3dedca5984780bafc599bd69add087d56,33.830622552179025128,0x563ca064e41f3b5d80adeecfe49ab375fd7afbef,2128.2655
bnb,biswap,1,2022-11-22,0x9050a1e2f7aa392e39195b5b22382d595e94104b72699655b198c498f82bbfe6,153,0xe9e7cea3dedca5984780bafc599bd69add087d56,26.146488901376957832,0x563ca064e41f3b5d80adeecfe49ab375fd7afbef,1643.319
bnb,biswap,1,2022-11-22,0xe2efd633720bd29322da7e39857e98b3c9904a1c55f9b3995441160983e06296,119,0xe9e7cea3dedca5984780bafc599bd69add087d56,43.898605549510836795,0x563ca064e41f3b5d80adeecfe49ab375fd7afbef,2756.0281
bnb,biswap,1,2022-11-22,0x0b9ba3ee4a0b3f4db2baba70be527f5a50aea77423cd921106ec9f0ac8dcf169,115,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.018248512111984361,0xe9e7cea3dedca5984780bafc599bd69add087d56,4.837104443141354752 
bnb,biswap,1,2022-11-22,0xaf03946d9b98e5d6e841bb50555208801e48d773a8dfdf1ecc203d943c27c603,350,0x2170ed0880ac9a755fd29b2688956bd959f933f8,6.247796965743473757,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0.43849
bnb,nomiswap,1,2022-12-01,0x3b8f8370f2535fb7cd8b68a63d7bdb722cb5452b79a231122a9f5dd246be6657,295,0xe9e7cea3dedca5984780bafc599bd69add087d56,3.4406837272665105,0x60322971a672b81bcce5947706d22c19daecf6fb,8.610658726450525
bnb,nomiswap,1,2022-12-01,0x2cb3567eada4e2f6350c44a7765516d381641db036cc664e3a64d15b303ac7ad,2503,0x60322971a672b81bcce5947706d22c19daecf6fb,85.62389404482691,0xe9e7cea3dedca5984780bafc599bd69add087d56,34.191528536984286
bnb,nomiswap,1,2022-11-30,0x9e3dfbd555adc7bd60844ca970bf6fd8ca6a24981b0c05925660f0f5ee8b4a5e,655,0x60322971a672b81bcce5947706d22c19daecf6fb,90.47037459371727,0xe9e7cea3dedca5984780bafc599bd69add087d56,34.79453094032464
bnb,nomiswap,1,2022-11-30,0xe504096106135022b0d0917e863c8255cc5f8777bcaa70ee38f342be6f74c56d,338,0x60322971a672b81bcce5947706d22c19daecf6fb,103.77456768715207,0xe9e7cea3dedca5984780bafc599bd69add087d56,39.45117236156748
bnb,nomiswap,1,2022-12-02,0xad22e5ec3486fe0b950510bb500c37baf27f4f50bf5f0fbd6c4ccfc777e2ad15,249,0xe9e7cea3dedca5984780bafc599bd69add087d56,44.399389252049524,0x60322971a672b81bcce5947706d22c19daecf6fb,114.46999990155486
bnb,babyswap,1,2022-11-22,0x0f4e9d9f303d6d87cd95d85f2dbe48f3cc8e7e8240952e4bd485ef0f81503617,150,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.050410279081245794,0x55d398326f99059ff775485246999027b3197955,13.346254023941418542
bnb,babyswap,1,2022-11-22,0x6ba016ab36bd67d7459b4fbaead32e82a57a8930564355d3bfbd3ec7f876d559,244,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.004192030247987002,0x53e562b9b7e5e94b81f10e96ee70ad06df3d2657,40.39956
bnb,babyswap,1,2022-11-22,0x0e6d9777fc533bc403df3ebe1b82b5399870f1301e45c90427b9664438efcc31,353,0x53e562b9b7e5e94b81f10e96ee70ad06df3d2657,1738.090365320173641069,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.18104693184
bnb,babyswap,1,2022-11-30,0x279dfbce106e55f05a20331ed088e1fd2e1ff68c05ab089cca473f3dbbaef9fe,283,0x55d398326f99059ff775485246999027b3197955,1654.599686417120624489,0x53e562b9b7e5e94b81f10e96ee70ad06df3d2657,60085.854
avalanche_c,trader_joe,1,2022-11-08,0x1f90838d916d2edf881ba53d8abfe5b557ff2a8d23d7ed692cc0687a71a9cd53,15,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,342510510,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,21741961515422881640
avalanche_c,trader_joe,1,2022-11-09,0x82cd2992be090d073b82406e3f3882c43eeb4ac7e7ce26839290c6e028b2ac3b,130,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,30093631,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,2354558311510002477
optimism,velodrome,1,2022-12-02,0x8c4641cbf23a94be095e73660510f7e265d76601b414ea6f838f651609741c87,7,0x7f5c764cbc14f9669b88837ca1490cca17c31607,338.699889,0x4200000000000000000000000000000000000042,311
optimism,velodrome,1,2022-12-02,0x52e9f5710d07923e189104e31b1c98f569a9fa038b41b67043e9b991fcf7a95f,5,0x7f5c764cbc14f9669b88837ca1490cca17c31607,896.242313,0x4200000000000000000000000000000000000042,823.875076815262
optimism,curve,1,2022-12-02,0x80b901d362d34109fc5ab3d2501390a9a0e54e69388e5eea84469ce77a3b9302,9,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,73.0574092246244,0x7f5c764cbc14f9669b88837ca1490cca17c31607,72.2707437014961
optimism,curve,1,2022-12-01,0x9b98ca1a43c0b4c7709285f8e591a605905dc35e8f52234410628de6ebf1d365,42,0x7f5c764cbc14f9669b88837ca1490cca17c31607,1.034302,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,1.03049060456676
bnb,mdex,1,2022-12-01,0xcd3cb070ee7f3524bbe091d15cc228676301ba87c8f11101293dd704c7442aa3,633,0xe9e7cea3dedca5984780bafc599bd69add087d56,41.22399442847115,0xa7f552078dcc247c2684336020c03648500c6d9f,1149.6338751257592
bnb,mdex,1,2022-12-01,0x5558ee58a68414ca812e6861e4f1743fd4670669ab67bdd6cfde72f2185bf098,169,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.050624007144351967,0xe9e7cea3dedca5984780bafc599bd69add087d56,15.035196244738406
bnb,mdex,1,2022-12-01,0xfdd41f1fbd608530bd96c19fdfc713d861ec483d9c71976df981a4f61fd28140,376,0x55d398326f99059ff775485246999027b3197955,3.854107292216319,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,12.23
bnb,mdex,1,2022-12-01,0x7d8f360ee960583133bbde85314d0257703feabf7a87518e5dc7b3a83de5c001,436,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.1,0x55d398326f99059ff775485246999027b3197955,29.673387128124077
bnb,mdex,1,2022-12-01,0xc2e17fc3812f583f5cd2ac1622939828181600b4a65bc1a30449050e3955522c,341,0xe9e7cea3dedca5984780bafc599bd69add087d56,39.60004338983994,0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd,5.179156079954205x
bnb,ellipsis_finance,1,2022-06-12,0x264e4b912aa4d9a5338fc3803687229fd8fd6fb3cdc3008c97060d10a959f62a,437,0x1075bea848451a13fd6f696b5d0fda52743e6439,2.291714623466671663,0x2170ed0880ac9a755fd29b2688956bd959f933f8,2
bnb,ellipsis_finance,1,2022-11-10,0x9c962e3862c0912117ad770035c492a2a4bca4e72f38baa12165853f85960992,458,0xe9e7cea3dedca5984780bafc599bd69add087d56,78.965818265473976219,0x7c869b5a294b1314e985283d01c702b62224a05f,78.401313456087213685
bnb,wombat,1,2022-10-27,0xb228abac355fbc699ab0b134f48a495929069310aa32132ca5cdb679a81b6128,111,0x0782b6d8c4551b9760e74c0545a9bcd90bdc41e5,173.56579848904872,0xe9e7cea3dedca5984780bafc599bd69add087d56,173.79087768722817
bnb,wombat,1,2022-10-27,0x7a6f269ba6a5826e1ac578ec0bb3272429912ab38a8e2533706415cad6cf0634,128,0x1bdd3cf7f79cfb8edbb955f20ad99211551ba275,0.001925010584091731,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.002
bnb,wombat,1,2022-10-27,0x478de9749640e880e80485550c62a63072fa946c791f3cf00b60e417c34cb4dd,138,0xe9e7cea3dedca5984780bafc599bd69add087d56,100.08972348327656,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,100.1
