blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
gnosis,1inch LOP,2,2022-01-17,0xb0bfe04bdc2a2492173d561b19bbba1ccb0fda47050e6c3b25244e133e1e6977,1,0x4ecaba5870353805a9f068101a40e0f32ed605c6,2.0,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,1.9896530579786145,20154733
gnosis,1inch LOP,3,2022-11-25,0xd94d1559f1c5bf2647da93659003d2dfab158ead080b79837c5a28e9d9160c7b,1,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,2.0,0x4ecaba5870353805a9f068101a40e0f32ed605c6,2.0,25150125
