blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
bnb,apeswap,1,2022-12-01,0xe4a7e72a504a6a295a75d3f264d0c94b441e89c813b9526f94f660f547c5c835,714,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0012063883714138,0xe9e7cea3dedca5984780bafc599bd69add087d56,0.36,23527520
bnb,apeswap,1,2022-12-01,0x23340f2b63579368aeec4765d4dcda837ea706755e9de56f9ee240877d73d5fe,31,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0032680235988768,0xe9e7cea3dedca5984780bafc599bd69add087d56,0.9757957073529868,23527952
bnb,apeswap,1,2022-12-01,0xec62c204ea228732d789965d8cbadf18282c0d8fa172623bef62a440ad119827,218,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0133793381412062,0x55d398326f99059ff775485246999027b3197955,4.0,23528042
bnb,apeswap,1,2022-12-01,0x293589cdd2503ed9c667d7dd22ddbb65aaaf66490b197c47cb479a4dd84ef023,335,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0133620124213147,0xe9e7cea3dedca5984780bafc599bd69add087d56,4.0,23528608
bnb,apeswap,1,2022-12-01,0x8a751f20be9f46c85fa9ed18490f9da5c7907b5fa5ffa93b2aec182778f24cda,442,0xe9e7cea3dedca5984780bafc599bd69add087d56,1.7425522170245182,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0058178360455242,23529535
