blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
optimism,dodo,2_dvm,2022-08-18,0x64557e632ccb92997101e6fe03d93b926f54488d82fa3c1a1ff28f32e2ccdef6,4,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0.491844,0x4200000000000000000000000000000000000006,0.0003385474263918,19641633
