blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
arbitrum,trader_joe,2.1,2023-09-27,0xa0c3a8baeb889f57962e1f90f02878c52bc2703923ea44d6c32b54ac85a182fa,4,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1000.850315,0xaf88d065e77c8cc2239327c5edb3a432268e5831,999.9975,135083726
arbitrum,trader_joe,2,2023-02-25,0x0089a8b75a142474502974fa9a69d69bf007d7fcd760df9e78e1e38cdc63a8bd,1,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.1191721192450682,0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07,748.5,64399897
