blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
ethereum,curve,Regular,2022-09-03,0x0fc5910c411bdbbf1827fa278c22b3351892e8931e7c3db02e817bc052a489fc,11,0xdac17f958d2ee523a2206206994597c13d831ec7,45324225240.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.929896609e+19,15465276
ethereum,curve,Regular,2022-09-04,0x4ca41e0f0700f357111aaae66a85b0def53b00a6ca02145e6e6ec00775621df5,537,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,7.93070096583753e+22,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,7.78328e+22,15465296
ethereum,curve,Factory V1 Meta,2022-09-23,0x182e11e393388ea9365b1e566bfc66754bbdfb7f83344f6e1e4f05cde97ea66b,11,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,4.29398385988372e+20,0xa693b19d2931d498c5b318df961919bb4aee87a5,10259457322.0,15465379
ethereum,curve,Factory V1 Plain,2022-09-19,0xe31b85292938984c61b4a9d8d2eb781f20bfa22c068a380a67fce94ef8ec450c,60,0xd533a949740bb3306d119cc777fa900ba034cd52,7.42474512665705e+20,0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,7.74567425737246e+20,15465338
ethereum,curve,Factory V2,2022-09-03,0x02fe546401dd52e07528532ed1ac4ed1d4f525118836f71a4014282fb6a06839,4,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,5.13561732187354e+22,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,33333000000.0,15465397
