blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
optimism,clipper,1,2022-02-12,0xd22ecf018e5f53662e338637030fc9b421ca9eb2d0bb8780f82153c3081ad0ce,2,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,2.9802994612428946,0x4200000000000000000000000000000000000006,0.001,3492896
optimism,clipper,1,2022-02-14,0x76bceae919aa817fd3bfb14752bdf6cc2a9fc2103e95b16e32bdd495751644a0,2,0x4200000000000000000000000000000000000006,0.0019935057818168,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,6.0,3548679
optimism,clipper,1,2022-06-19,0xdffb84123a6e954f391a44d1a3c045097cdbb9cc8a2d74c29d92fbe84b7a3b91,3,0x4200000000000000000000000000000000000006,0.0259547886504494,0x7f5c764cbc14f9669b88837ca1490cca17c31607,27.0,12353571
optimism,clipper,2,2023-01-07,0xa9ebe982d106fda99c19deb174e8f4c3ab5cfd86f3a59bd733e6be2a9cc4fce2,2,0x7f5c764cbc14f9669b88837ca1490cca17c31607,2.95,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,2.95,62001947
optimism,clipper,2,2023-04-28,0x9858f1003e8e35dfa563531e4af26303fbb4d3e04ef8e56b0e601cf012fb365e,2,0x7f5c764cbc14f9669b88837ca1490cca17c31607,174.913443,0x4200000000000000000000000000000000000006,0.092345,95115550
optimism,clipper,2,2023-05-08,0x0a79d12a8a315b8f3bc098e137b9984f64e4f74b8593d15fe7238f0913eae25a,3,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,100.800922,0x7f5c764cbc14f9669b88837ca1490cca17c31607,100.89,96916353
optimism,clipper,coves1,2022-12-13,0x201e546c8871abf6220934093065e1aac8fab88320f6815cad4e78273e07626b,2,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40,0.6181590010376066,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,21.3,48970032
optimism,clipper,coves1,2023-03-17,0xdce9dc4b6817b3038e339b0db046d35e602a830023808dad953146f14ea1e076,2,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40,0.2465686729727282,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,11.489492,81606946
optimism,clipper,coves1,2023-01-08,0xeaa79d87de38e9f0a5ee5b0ab948dd998a342348f11a35ab63a726054d31b472,2,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40,3.085208524632291,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,107.717588,62466337
