blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
gnosis,sushiswap,1,2021-11-08,0x5071403049381a8e0a9b1859d933a4367ac95db0549597d615f11d8d6989766b,103,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,138.845996,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,138.93745295274334,18967946
gnosis,sushiswap,1,2022-06-28,0x73b7fc9d26042dc2552a014c6a8e138dedaabb3150721f538404a109f5efd031,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,4.529829473199357,0xe2e73a1c69ecf83f464efce6a5be353a37ca09b2,0.6508202131749985,22890986
