blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
polygon,quickswap,3,2023-02-17,0x8d1bffc369ccde33fff07cb5edaf58bdc4a63217e5e234d8fe1f3908779610ae,105,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,200.0,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,293.856899,39393903
polygon,quickswap,3,2023-02-17,0x5761ecf943d9ccdec872484d42d45c28f72b3a3760c6da97b573c8a7e2e38af4,192,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,147.193696,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,100.0,39394180
polygon,quickswap,2,2022-10-17,0x89588a0facfd37f5e6787bab1a534d4ceb94b0c630a177397150cd580151f2e0,179,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,13.420646,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,13.425263636998269,34472112
polygon,quickswap,2,2022-10-14,0x7fb5168d79b8a249784a62e266d4d805e98ae81af2b69c54dc23060ce4ceaae9,216,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,494.340474,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0.3729052960834875,34315719
polygon,quickswap,2,2022-06-25,0xe9da7260f20bbb8b5d135c217c073758b5474e2973ac9540b4ee919d0219650b,288,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,183.901282,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,300.0,29968195
