blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
optimism,velodrome,1,2022-12-02,0x8c4641cbf23a94be095e73660510f7e265d76601b414ea6f838f651609741c87,7,0x7f5c764cbc14f9669b88837ca1490cca17c31607,338.699889,0x4200000000000000000000000000000000000042,311.0,44680205
optimism,velodrome,1,2022-12-02,0x52e9f5710d07923e189104e31b1c98f569a9fa038b41b67043e9b991fcf7a95f,5,0x7f5c764cbc14f9669b88837ca1490cca17c31607,896.242313,0x4200000000000000000000000000000000000042,823.875076815262,44680219
