blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
fantom,spartacus_exchange,1,2023-01-23,0x6768ad671c7da39ee9d75b37ad58b77c72982aa7bf21d1dfb030fa7546ad58d9,13,0x04068da6c83afcfa0e13ba15a6696662335d5b75,13273.768685,0x049d68029688eabf473097a2fc38ef61633a3c7a,13276.71125,54289850
fantom,spartacus_exchange,1,2023-01-22,0xc0a1b20ead30eb1f7c730afcf9399945ce84b5bcdcb9dabf3bcfa3411499d1b5,6,0x04068da6c83afcfa0e13ba15a6696662335d5b75,25.332101,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,67.0,54230405
