blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount,block_number
arbitrum,integral,size,2022-07-14,0x16f35abbffc8b50bc985d2db02abeaf337e16de587b85eb3c834b70bf6e9cfc7,3,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0190087789160538,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,21.123742,17591768
arbitrum,integral,size,2022-10-23,0xb705d45124099b8e98e9dd7205392dbda8a34d40e3ad47a875239cf38c9a81fe,7,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0006530382674547,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.855361,31847177
arbitrum,integral,size,2022-10-29,0x769e31ebc00639ce2a44b9885070473d619ed35ddcdbcff789852067457e2785,4,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.03,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1.89048498931e-05,33503697
arbitrum,integral,size,2022-11-10,0x3d18f064963df7166dd579e65c775b4d4e8260923041e4393615fc032977a9a4,3,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.642262,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0005,36940830
arbitrum,integral,size,2023-01-27,0xbf780d189520cb325350d3c94423f1a46c42387f765f35c4dcca7e1e8bdff06e,10,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2.0,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0012454151038722,55946171
arbitrum,integral,size,2023-03-05,0x8bda9d3016f4e7768181325032442549348c251f2e161852bce177b00143c2ed,7,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.002918168553035,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,4.579709,66992437
