block_number,tx_hash,sub_tx_trade_id,buyer,seller,nft_contract_address,nft_token_id,price_raw,platform_fee_amount_raw,royalty_fee_amount_raw,description
17215096,0xd6b125d59f0ff93df6ae673e173bdc5a7f997af57191a732158ac13509f69954,363,0xc4d8ba305551cd11516f56c9f16dcee7742940bc,0xfdc8da559f556e692d1d475978685cde22f15f52,0x2675616c14eb3f56db556c1ff95aaf2a19c88bcb,16347,57500000000000000,0,0,"ERC721SellOrderFilled"
16876268,0xea6cb17603099493deb999585eb8030d4c7d8170148e683344980fa8a2c0b244,18,0xa6b133935e4d9de6a8c7a29f93d6da400a365585,0xef82b43719dd13ba33ef7d93e6f0d1f690eea5b2,0x67405cadb820c2d89b8d6da3e42ef6a39089c831,1992,202000000000000000,0,0,"ERC721BuyOrderFilled"
