block_number,tx_hash,sub_tx_trade_id,buyer,seller,nft_contract_address,nft_token_id,price_raw,platform_fee_amount_raw,royalty_fee_amount_raw,description
16771275,0x0d2dfba10e215251d1cf95aa30cfff26d31b198292f2e443db339d417598fa79,534,0xd1ea7cc78720c2311f756cc63c3e94faad69aaf3,0xf79169bdb34717a9e083a45f10f0f57fe8d5334b,0xacf63e56fd08970b43401492a02f6f38b6635c91,6209,1850000000000000000,0,9250000000000000,"Blur through Seaport"
16771275,0x6d4b2b950bd51b29fdae8d8b045cf846478cb60a5fce03fdd133ee5d2b877568,462,0x3b4dc2b06218efd3e5938bb19e1bc412073b4563,0x17d7ed120d36b7792f2608e9d6d8abd970384d28,0x4344cb95bcb0d9e7296d0de2ff329bfc8d0a84fe,4048,210000000000000000,0,1050000000000000,"Blur through Seaport"
