block_number,tx_hash,sub_tx_trade_id,buyer,seller,nft_contract_address,nft_token_id,price_raw,platform_fee_amount_raw,royalty_fee_amount_raw,description
17215096,0xd6b125d59f0ff93df6ae673e173bdc5a7f997af57191a732158ac13509f69954,363,0xc4d8ba305551cd11516f56c9f16dcee7742940bc,0xfdc8da559f556e692d1d475978685cde22f15f52,0x2675616c14eb3f56db556c1ff95aaf2a19c88bcb,16347,57500000000000000,0,0,"ERC721SellOrderFilled"
16876268,0xea6cb17603099493deb999585eb8030d4c7d8170148e683344980fa8a2c0b244,18,0x660d970081b263fe291d113a020f05060a3a6712,0x975598679aa65023e2db9fc6fd367743c2f92927,0x67405cadb820c2d89b8d6da3e42ef6a39089c831,1992,20800000000000000,0,0,"ERC721BuyOrderFilled"
15843530,0x63e2b719767ec71a4deb8e82d63bceea76773134d5afd4a7272a156240372f1a,155,0xada72fcb3539872d4510e6105af969ae39558472,0xfc7d9e1eee9c0f499cc57dd88bbc49b1c7bd3a6a,0x54e20b3c0b7c48de0dd0a483380572e45741f9b4,1001,43000000000000000,0,0,"ERC1155SellOrderFilled"
15739581,0xd091f583871bbd41aece7ebe4abba1158bc83e32485e7169f1db1de9dd2cc733,363,0xa85d48fb167743e1518ac8c6045678e1dcffe623,0xa8a5e4a495de460e49e3d33069ba8a1e3eb06fb3,0x23eebe077b8a951167b15cc89d990ff4910e657d,1,99500000000000000,0,0,"ERC1155BuyOrderFilled"
