blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
base,wombat_exchange,2,2024-01-16,0x1bf793c365b65b7e247b43158a5c74e0a8983f5a5da797a823ac6f05f8434628,5,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,9320821,112616642,112592069
base,wombat_exchange,2,2024-02-25,0xc65bc77ba22c8909ffe6a349b1a79ff95238b03b92d84130151a10cdf2a99d9f,42,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,11040272,3208516618,3208048835
