blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
base,dackieswap,3,2023-08-16,0x9a937f17610487bf2611aaee89e9bb81017bfc5fe73d75de12cc3e71b2d1d1d5,4,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,2710156,1109777925520664811,2020611049
base,dackieswap,3,2023-08-16,0x1cf3e681d885a22215be6039fdbcf26cc505f52338cec97e0d91205ae40b61d8,3,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,2710224,1109778013097508656,2020538878
base,dackieswap,3,2023-08-16,0x9c1e367fdf8a7c7d2b26bf4b7afb480b75b677738878f70e21769a7e05241373,18,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,2710358,2147586429155221238,3910432145
