blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
base,synthswap,2,2023-08-08,0x8da32af84eaf31aca6f4cc7330508e067640e8aface7f8dfbda8ed879f3444e2,4,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,2360105,3637113,3652353151377701447
base,synthswap,2,2024-01-18,0x40af8a76c29aa352999b3972240c7cd22a09475413aa4b40c06153eeba96f05a,7,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,9382329,1975127,1980924508404225503
base,synthswap,2,2023-12-30,0xa3a01efab11639864d87abeb5e5897417937159d7e88e73db6ee3a409ee152d3,10,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,8579370,300326,300538416425588159
