blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
arbitrum,zyberswap,1,2024-01-06,0x874d240454da5f16a70a0d7c172cc1571ffdd5dd8053e366e465e7523839b8ac,8,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,167535566,18170485,8070085373343561
arbitrum,zyberswap,1,2024-01-06,0xbbd26759eedd17612e09d3a4435431eeb9ae4f5033abcb95f810f12a7c85feb4,11,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,167535567,20990077,19959115
arbitrum,zyberswap,1,2023-07-26,0x3b028b9e3deb664645d6df54b495bc9d380bf3af26f98c2d111187120e4b203a,5,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x3b475f6f2f41853706afc9fa6a6b8c5df1a2724c,115101430,12785676,78822485368075335594
