blockchain,project,version,block_month,block_date,block_time,block_number,token_bought_amount_raw,token_sold_amount_raw,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,evt_index
scroll,syncswap,1,2024-05-01,2024-05-16,2024-05-16 05:47:38.000 UTC,5712050,447728619,448130940,0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4,0xf55bec9cafdbe8730f096aa55dad6d22d44099df,0x814a23b053fd0f102aeeda0459215c2444799c70,,0x2076d4632853fb165cf7c7e7fad592dac70f4fe1,0xe5c4e5c137b8e4c5d6859db8ae01c47f1972f9ca65357ec87a8e7b14ece677d1,30
scroll,syncswap,1,2024-05-01,2024-05-15,2024-05-15 19:02:43.000 UTC,5699153,94158497043500671972,9850241377423285,0x1467b62a6ae5cdcb10a6a8173cfe187dd2c5a136,0x5300000000000000000000000000000000000004,0x5ba1031bb03110d4443f5df83002338428c4c8eb,,0x250f1ce83992db8e2e54534e36c4f2674a6a54a0,0x4b254a0e03f2560dfee2aea0677946dca080475fae85b6ee922abd985eedb17b,34
scroll,syncswap,1,2024-05-01,2024-05-15,2024-05-15 09:58:12.000 UTC,5688270,13371812824446773453,1483251857073300,0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31,0x5300000000000000000000000000000000000004,0xea0124634eaf69436ff4fe652305dcf8bbf17b56,,0x518bf6018616617f7ce02882a372556bfe93aaf3,0x313858170071317cc1ef55957bf47bb4b2fdec1f19888c47c4e52ca1423cf881,19
scroll,syncswap,1,2024-05-01,2024-05-16,2024-05-16 03:04:02.000 UTC,5708778,29864911035221914,288173000000000000000,0x5300000000000000000000000000000000000004,0x1467b62a6ae5cdcb10a6a8173cfe187dd2c5a136,0x1452b3bc70087599b22086009bb6c179b7f47b37,,0x250f1ce83992db8e2e54534e36c4f2674a6a54a0,0x8949d90a85f9d012512a8188c2a7cb529adf87cbdad726d0033741a6d7c45003,49
scroll,syncswap,1,2024-05-01,2024-05-15,2024-05-15 00:12:54.000 UTC,5676564,63013812,63067762,0xf55bec9cafdbe8730f096aa55dad6d22d44099df,0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4,0xf071c3e93b3d5020bae744a4039c7da8f2a58b5d,,0x2076d4632853fb165cf7c7e7fad592dac70f4fe1,0x8275f801cc7f1218754186eb92d4e68daed195e97623be510c397090fc411255,23
