blockchain,block_number,tx_hash,trace_address,destination_chain_id,user_address,currency_contract
base,2092868,0x42aa29f37a4c0be35ea027112cb66051f60a70419ecad05025461caeee480171,"1",181,0xb6a7f3c14a1dfcd63b2e2dacc57cd0b173e6d738,0x0000000000000000000000000000000000000000
base,2237064,0xfaa898cda25df0488929a9f298ca9fc3f4f1e75eae6208f75b42823282594384,"1",183,0x98fe2c3141c25ca825fee503420d3fabab0272bd,0x0000000000000000000000000000000000000000
base,2659449,0xb4b9e7236d0821e05dd38ce38c04fac49f1ea48f0028c7b10465b810bd5a6eac,"0",183,0x437559ad38ccf5f2a7367b6424ecf606c1036c39,0x0000000000000000000000000000000000000000
base,2683257,0xc9969107226cbb707348abb591f2aa1d9a276bac77fe673693fd17ad764ff9df,"2, 6, 1",110,0x7d31b036421c6be36e1b8a31f8792273aaada992,0x0000000000000000000000000000000000000000
base,2433180,0x0ec2037321ca0fc94e4038b8beef0ab744422985d9377edb4c2a55c14fdbbbdb,"2, 6, 1",110,0xa63b3f285d2c172b0306ad9944f6f07527c5957f,0x0000000000000000000000000000000000000000
base,2519828,0x0cbcf790074e197f583f3ddc60b4ec46f7b1d3ce3dec03a41a240b31e7a4b954,"2, 6, 1",110,0xb16419184561104cfc5194be43e96bb5b786d092,0x0000000000000000000000000000000000000000
