blockchain,version,block_time,entrypoint_contract,tx_hash,sender,userop_hash,success,paymaster,op_fee,op_fee_usd,bundler,tx_to,gas_symbol,tx_fee,tx_fee_usd,beneficiary
polygon,v0.5,2023-05-22T08:38:00Z,0x0576a174d229e3cfa37253523e645a78a0c91b57,0xb44ef63fa67c22b431bf2c800a26d6d883ed28eb4bfa6dd270f89f957e41ed21,0xb32c736c542a02de9d85b8ad9109ef38d2fc5fa3,0xbb70adbd660fdf1ab28134e17b00e9402a30c4c2459280971814b3bb68e4399b,FALSE,0x1580f89f941c24b9737448e30a5bd35e41f4d186,0.037776049396163025,0.032667632012369295,0x2e4621e682272680aeab78f48fc0099ced79e7d6,0x0576a174d229e3cfa37253523e645a78a0c91b57,MATIC,0.04555172264654246,0.03939180874477317,0x2e4621e682272680aeab78f48fc0099ced79e7d6
polygon,v0.5,2023-04-19T10:17:00Z,0x0576a174d229e3cfa37253523e645a78a0c91b57,0xe00a3a018ecd291d111aed5d415ecd135507858caa27d57752b8c7db610d8df4,0xfe67e10bc81d3c1a3d5625653cddd4696f7b2817,0x3d788218486ad5a48abfe463d807861d14cf4d4899ff9fdcf94cbad4ec6831ce,TRUE,0x3e48aeef02c628693a6350bff8b6ebc106b1ada4,0.08068219190363632,0.089479616744425,0xf750f660fa94c74bab125090ba8436fbf05d4b46,0x0576a174d229e3cfa37253523e645a78a0c91b57,MATIC,0.061020344212771034,0.06767388050504317,0xf750f660fa94c74bab125090ba8436fbf05d4b46
polygon,v0.5,2023-05-05T02:08:00Z,0x0576a174d229e3cfa37253523e645a78a0c91b57,0x73178e0a4fddf11008879a9ee64af617a0d702b010c2eb62c8100981fda57b96,0x6de1bbf057846cdfc5b41aedcfb2aa84762c8a82,0xb25729d1f238239121eeecc79415598385ccca485d8284960982775363fcdffb,TRUE,0x1580f89f941c24b9737448e30a5bd35e41f4d186,0.11350999289088286,0.11169292492468562,0x2e4621e682272680aeab78f48fc0099ced79e7d6,0x0576a174d229e3cfa37253523e645a78a0c91b57,MATIC,0.22951262558468483,0.2258385874743252,0x2e4621e682272680aeab78f48fc0099ced79e7d6
polygon,v0.6,2023-05-25T02:15:00Z,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,0xb2a18a4c05ea8156dad5f17c7edf9b5d378645a65358c8359916b5de35736a32,0x155ff8cbf517d50ba67b634684ef1188b65d7055,0x26df98cb184ff7e1a1bc7d82700e954bf496d4a5e81bdae8641674b7284f9db0,TRUE,0x000031dd6d9d3a133e663660b959162870d755d4,0.05605291482963565,0.048536667374300145,0x80213f829c8543eda6b1f0f303e94b8e504b53d8,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,MATIC,0.06978806566749214,0.06043004436600679,0x80213f829c8543eda6b1f0f303e94b8e504b53d8
polygon,v0.6,2023-04-19T13:24:00Z,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,0x51be1c8f96b69eabe88c1810ef57a8b13425b4b398017d798e403b94b88de3ff,0x9cc1aa3f4e0579d460be7266836d617c7858e0b8,0xc118ec132e2f62d1bee9744474cfec156e180876bbe06d7f8426ab88df3f6d6f,TRUE,0x000031dd6d9d3a133e663660b959162870d755d4,0.09390798386169427,0.10454869751306285,0x85ea2ed4e0ef2121b02a05c2da5ce5f4a7d6548d,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,MATIC,0.10508348246455156,0.11699049186260989,0x85ea2ed4e0ef2121b02a05c2da5ce5f4a7d6548d
polygon,v0.6,2023-06-10T09:01:00Z,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,0xb0054d8c4e802af866426facc9043cf8ed1a140eaca277ddb85d8f352b85845a,0x88547a9d8571bcfa80c8430f02e0ddc2f4ec3205,0x330e4efd04c2be6e18e76a6d1b1ab2dae62d22339700e454baab04e0b512f12a,TRUE,0x000031dd6d9d3a133e663660b959162870d755d4,0.09275144366042928,0.054921376091868285,0x6dcdd525084aef7ba3819ba819b3fbba0bf9af2e,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,MATIC,0.10672515415558224,0.06319569915591569,0x6dcdd525084aef7ba3819ba819b3fbba0bf9af2e
