blockchain,project,version,block_date,tx_hash,evt_index,sub_idx,nft_contract_address,token_id,buyer,seller,amount_raw,platform_fee_amount_raw,royalty_fee_amount_raw
avalanche_c,opensea,v4,2024-04-10,0x1ecb0c73521e7be760f7fc22f77fe1bc7167f9c945b276c3d3db2623bd24e25e,20,1,0x2837359114c5c265e7d2f7c599828da74e34485e,373,0xec8541d68a2f66690c2b45e8908fde7e3b3e1bce,0xfc791c6847dd23e1cc980e3e57b50b14485b5ec4,1350000000000000000,33750000000000000,
avalanche_c,opensea,v4,2024-04-08,0xa87e9f72956505d11ae4ebb48a78c003e99b99c5c24ed1683a9c9dc9bc24ccab,25,1,0x9d5d18864d7776a61220c287258e06db7cdcf444,559,0xe4461b21b6639c729b0d86e4c60697a9ae38199b,0x3fd1cdaab0628ad69558524aae377abc32988fd7,79700000000000000,1992500000000000,
avalanche_c,opensea,v3,2023-01-12,0xafce6894c0ad66c8518565f571a3ba286de4f56881fc78aa5f6cee41e5abd4e0,24,1,0x825189515d0a7756436f0efb6e4be5a5af87e21d,11372,0x1728d41d4016a351f6a8d38c1fdd7d40763e9f7d,0x26663df4bdb9983466fc83cdf527c973f92428e7,250000000000000000,6250000000000000,17500000000000000
avalanche_c,opensea,v3,2023-01-13,0x90e30aff4a29237a08414ecb5f1db5a4620ed689f8a2da8109ad3d996cfa200a,3,1,0x7325e3564b89968d102b3261189ea44c0f5f1a8e,102370,0xb16c1f3b2e71f80260ad8ffd7706850d6ff38995,0xb5d36382dd9771865d9a70c138522dc681d3ab25,1330000000000000000,33250000000000000,93100000000000000
