blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
arbitrum,fraxswap,1,2022-07-22,0x48f66798b2058559060a4c277b9bcfad18456db70cf8b7b0911fdfe7341d5b47,3,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18299805,651708280118374941964,403648190000000000
arbitrum,fraxswap,1,2022-10-17,0x0ff34ffdf4958484eca36444843d002d6694a565a04f74b0328df9a99ff50b92,4,0x9d2f299715d94d8a7e6f5eaa8e654e8c74a988a7,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,30533507,4836775406274973580,28608481461794025000
arbitrum,fraxswap,1,2023-12-30,0x42196da1f9c36e694ad29359d6879f12c9998de64b4817e8661326ae94bee34e,6,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,0x9d2f299715d94d8a7e6f5eaa8e654e8c74a988a7,165371201,24051780982459301,2700000000000000
