blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
arbitrum,treasure_magicswap,1,2022-09-28 00:00,0x3e74fcb27a0bdc3b134f25ea4ab459361ea18b33e2b17999bff77a6abecd8576,4,0x45d55eadf0ed5495b369e040af0717eafae3b731,0x539bde0d7dbd336b79148aa742883198bbf60342,27081066,12549883085689462278,7519999999999999574
