blockchain,project,version,tx_hash,evt_index,block_number,token_bought_address,token_sold_address,token_bought_amount_raw,token_sold_amount_raw,block_date
corn,oku,3,0x77673b46378569bf7639d7824abdf491c8b816db5f8b6505b70b38e34f0cbd68,2,140536,0xdf0b24095e15044538866576754f3c964e902ee6,0xda5ddd7270381a7c2717ad10d1c0ecb19e3cdfb2,184377140,2000000000000000,2025-01-13
corn,oku,3,0x4ca5d3737d1de4a7eee5da47a99651d4b9049552b06a0a07ba086ca38262076a,2,140305,0xdf0b24095e15044538866576754f3c964e902ee6,0xda5ddd7270381a7c2717ad10d1c0ecb19e3cdfb2,185744203,2000000000000000,2025-01-13
