blockchain,project,version,block_month,block_date,block_time,block_number,token_sold_amount_raw,token_bought_amount_raw,token_sold_address,token_bought_address,maker,taker,project_contract_address,tx_hash,evt_index
base,jojo,1,2024-05-01 00:00,2024-05-29 00:00,2024-05-29 02:08,15079594,30000000000,7308115452705510033,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,0xf7debaf84774b0e4da659ede243c8a84a2afcd14,0x8b7e1924ff57eec8ebd87254e4de6ff397f039d3,0x8b7e1924ff57eec8ebd87254e4de6ff397f039d3,0x2a68b8ffa1c93e692b8fb4584c856ddd4bfef9f5100d977d92d4b65a8be8ddf3,62
