blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
zksync,pancakeswap,2,2023-11-19,0x7302d8d40af3823a4a48e337bc9c7d0a401a61ee728df0f7dfcbdbc7adf10acf,37,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,0xbbeb516fb02a01611cbbe0453fe3c580d7281011,19351248,369,1
zksync,pancakeswap,2,2023-12-17,0xce53b86f7bebb837f6dd35326b60962526ceb47a9ee84088a2df02aaa7cd9943,47,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,0x493257fd37edb34451f62edf8d2a0c418852ba4c,21755205,589,582
zksync,pancakeswap,2,2023-12-28,0x6b4004fde31ee34c4c4e3222e8e37276312cbf09b2070bcb096e2dd16b6dbe7b,107,0x493257fd37edb34451f62edf8d2a0c418852ba4c,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,22647880,99,100
zksync,pancakeswap,3,2024-03-26,0x3c3d9e88749c0e4e9f04e511fd4464b7b30b6176d851630569a1239a93fdb9eb,51,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,0x493257fd37edb34451f62edf8d2a0c418852ba4c,29921386,502286638,502339403
zksync,pancakeswap,3,2024-01-31,0x0a79c50ffa8a499a1edfd6ab1911532fe272a2647d16c3f088134f41a4b074f2,21,0x493257fd37edb34451f62edf8d2a0c418852ba4c,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,25423423,31936064,31924391
