blockchain,project,version,tx_hash,evt_index,block_number,token_bought_address,token_sold_address,token_bought_amount_raw,token_sold_amount_raw,block_date
hemi,oku,3,0x4df10d2e07b5f71cd69d0f97d37a5716c8ecbc1bbcf2756480cd70f6d71db072,3,2324498,0x4200000000000000000000000000000000000006,0xad11a8beb98bbf61dbb1aa0f6d6f2ecd87b35afa,25000000000000000,94322042,2025-07-29
