blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
ethereum,xchange,2,2024-09-05,0xd101deff688e0d072bc4c40749254321298ac7ffffeb5530d020ea71f10cca36,229,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x70008f18fc58928dce982b0a69c2c21ff80dca54,20684694,17410961307312,5135531079705507850
ethereum,xchange,2,2024-09-14,0x0cc69125db5e46df0c4bdaa53e26bec9a795aadcb9366c3b9c9f88b0467f38ce,125,0x285db79fa7e0e89e822786f48a7c98c6c1dc1c7d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20747991,145302071506727696596992,13753391519891456
