blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
sonic,metropolis,1,2025-06-24,0x4672fd10596cb163830a5ad8dfb621b1c9dfe05fa9dec2e64752df7fb042f771,27,0xdE7f69E8C64B4ED13812711A347f4eA9e734eACc,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,
35699993,5882104114745810188308120,2102368
