blockchain,project,version,tx_hash,evt_index,block_number,token_bought_address,token_sold_address,token_bought_amount_raw,token_sold_amount_raw,block_date
ethereum,uniswap,4,0xad60553a1d9a85c9a46492691c164915f15c70d4bae5066e72fec0456792061d,2,23095740,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19408911,4978064527793181,2025-08-08
ethereum,uniswap,4,0x261ea9e6e7f4af2b7bfc934969bce394605ace14f90a6d4576d39a6bbc9f73e1,1,23055557,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2000562439,586941481973527168,2025-08-02
ethereum,uniswap,4,0x2a1fc7dcfcc4673a36aaee45a7d009c6e9197ab7100219f48eaa568f74384ce9,1,23048744,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1221026819,346178561900000000,2025-08-01
