blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
bmx,bmx,1,2025-06-11,0xd7c21983ef759c355a34334cd061535279e33d12b094803e75939afe1212cac1,705,0xa88594d404727625a9437c3f886c7643872296ae,0x4200000000000000000000000000000000000006,31415326,582322948318128169236,7149397004334702
