blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
zksync,uniswap,3,2024-03-08,0xe3fced869f3b05cdaed30ea73a9c55e753377981c99bbdde0d401d1580a5d19f,18,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,28429681,50588396113182573,199856381
zksync,uniswap,3,2024-03-08,0x703354f4ebe745ea30e2d0410785bd48a6b2599129a4521ecad4ad5490a9f2bc,39,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,0x503234f203fc7eb888eec8513210612a43cf6115,28438107,17419079,17491423999999997952
