blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
base,crescentswap,1,2023-08-14,0xdb2528fc6dfe7d4ca733b05df1835b89648aee808f5870720a7854991ce97597,3,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x4200000000000000000000000000000000000006,2604729,9015636,5600000000000000
base,crescentswap,1,2023-08-17,0xa0a4110bbbb0e352eafaecd33ca7062b1d68409d49774fe51476921709734ff4,8,0x4200000000000000000000000000000000000006,0x9058c0931149537d632f89021bd0daeda0f41911,2738623,134294447426331975,5031317672060560865845
base,crescentswap,1,2023-08-07,0x6fe2a40ba7ac6da472380d7546728f539f2d916d2ccded993676c80e38af8741,12,0x9058c0931149537d632f89021bd0daeda0f41911,0x4200000000000000000000000000000000000006,2319836,4442332611982785097259,50000000000000000
