blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
unichain,dyorswap,2,2025-02-13,0x3c6ca31a59f4d367c19359aadcd5a78da598f5b5d9a2ece9ed611ff4df369c99,7,0x4200000000000000000000000000000000000006,0xc7436169cfc6ebc03e71dd18c50a43321e87b6c8,8711713,40257736977310,675070052973340171012579
unichain,dyorswap,2,2025-02-13,0xbc773d3f551135b10443863d8c4b213d3a8ba655587c830111e7ea10d0b145df,3,0x4200000000000000000000000000000000000006,0xc7436169cfc6ebc03e71dd18c50a43321e87b6c8,8716352,943626959164,15821954366562660258107
unichain,dyorswap,2,2025-02-13,0x50587cebb1f1335706c6b8f3676b4ba48314d0677d6b788f9379581ea6057317,26,0x4200000000000000000000000000000000000006,0xd4390b4a41a1057ae0acdd4b9435a0c7555ab464,8723172,22126256492800,171513882523
