blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
scroll,swaap,2,2024-08-30,0x4aa3f560795142cdd1aba0ac181661e79953463e141a2ea492aa8f4687476ea6,55,0x01f0a31698C4d065659b9bdC21B3610292a1c506,0x5300000000000000000000000000000000000004,8844121,19588246030912202,20502321000000000
