blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
katana,sushiswap,1,2025-07-17,0xa5f097327d1bfb22ac727a0ff6917b12144ac56eee639dfa5e3cdd59724708cb,15,0x2dca96907fde857dd3d816880a0df407eeb2d2f2,0x00000000efe302beaa2b3e6e1b18d08d69a9012a,6065503,59647412,59829127
katana,sushiswap,1,2025-07-17,0x4908d8094980e6884c4c8ddeb69b0a8612cb33bfc054572c8bbba007d545aa7c,16,0x2dca96907fde857dd3d816880a0df407eeb2d2f2,0x00000000efe302beaa2b3e6e1b18d08d69a9012a,6065570,45510951,45678664
katana,sushiswap,1,2025-07-17,0x943dd53decc1062a98ebad201a88c992f3c19b3ef81faaade03b29d5de0c62f9,3,0x2dca96907fde857dd3d816880a0df407eeb2d2f2,0x00000000efe302beaa2b3e6e1b18d08d69a9012a,6065858,5924592,5948277
