blockchain,project,version,tx_hash,evt_index,block_number,token_bought_address,token_sold_address,token_bought_amount_raw,token_sold_amount_raw,block_date
corn,camelot,3,0x679ee561e46e22c2f899a9b1d32c8a77027052807ccd3986b26ad40f02f894e1,5,140231,0xdf0b24095e15044538866576754f3c964e902ee6,0xda5ddd7270381a7c2717ad10d1c0ecb19e3cdfb2,186851764,2000000000000000,2025-01-13
corn,camelot,3,0x576d6aba8db2c46f85936dfc856a0101c8b9e0fb0edbb0b9acd5c0ddaa46355f,5,140226,0xdf0b24095e15044538866576754f3c964e902ee6,0xda5ddd7270381a7c2717ad10d1c0ecb19e3cdfb2,186912093,2000000000000000,2025-01-13
corn,camelot,yak,0xd8f80c1330f05a2fb3c1568ef86318099918d0198eead122d75f6a1c7d1ab629,8,140312,0xdf0b24095e15044538866576754f3c964e902ee6,0xda5ddd7270381a7c2717ad10d1c0ecb19e3cdfb2,185683424,2000000000000000,2025-01-13
corn,camelot,yak,0x92cdffe4cf69618bac8597146bfa16d51045e86fdd7a5073c77530c17256cc82,8,140538,0xdf0b24095e15044538866576754f3c964e902ee6,0xda5ddd7270381a7c2717ad10d1c0ecb19e3cdfb2,184340418,2000000000000000,2025-01-13
