blockchain,project,version,tx_hash,evt_index,block_number,token_bought_address,token_sold_address,token_bought_amount_raw,token_sold_amount_raw,block_date
apechain,camelot,1,0x6557964c4569838e2f0b80071064cd3837fddc3a9317cfce364a318e9773bbfd,17,8518856,0x48b62137edfa95a428d35c09e44256a739f6b557,0xe4fef76611ea240e31cb398c4b36070b0ad539ef,28959941658003964,111774043505094313984,2025-01-20
apechain,camelot,1,0x66080d2acf41b591786e32d93dd62908434f07998a55eda8d4e62cdfa3d58e66,17,4643414,0x48b62137edfa95a428d35c09e44256a739f6b557,0xa2235d059f80e176d931ef76b6c51953eb3fbef4,25753658298042675,29677705806204628,2024-11-19
