blockchain,project,version,tx_hash,evt_index,block_number,token_bought_address,token_sold_address,token_bought_amount_raw,token_sold_amount_raw,block_date
taiko,unagi,3,0x9208fbb01a068063bb27afdf5f9f4b1cb116efd658f7f0ba8c78f733dd91a840,212,1272381,0xa9d23408b9ba935c230493c40c73824df71a0975,0xa51894664a773981c6c112c43ce576f315d5b1b6,152119556994222396757,22056098187500787,2025-07-21 00:00:00
