tx_hash,taker,taker_token,maker_token,taker_token_amount
0xbd89bd8f580e5606c046feac8b0d72e321009cfed361c9919eb4845999ea79a4,0x8a6bfcae15e729fd1440574108437dea281a9b3e,0xdeaddeaddeaddeaddeaddeaddeaddeaddead1111,0xcda86a272531e8640cd7f1a92c01839911b90bb0,0.0001
