blockchain,block_number,tx_hash,trace_address,destination_chain_id,user_address,currency_contract
arbitrum,93092989,0x64d47e92b8ed44b527149bcc12c4ff855249792223a118fa254af4d0706c3ee9,"6, 1",106,0x612b276c732f2c805075f1958e310949234340f8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
arbitrum,93093119,0x00296b536eaedfc497184111cfbf31514f02fa9d2dbcff39ae79aa1106677166,"6, 1",112,0x5e1e5ca94599c2aaa1fb147377ddd7b376532d88,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8
arbitrum,93093168,0x106b20f12309f98f30fd3a99851eb2ce747e0fb1de8312433a90678bc6731ba2,"3, 0",154,0xede8ee3aa398cb9b2f7b5cbd98124ba28cf55d58,0x82af49447d8a07e3bd95bd0d56f35241523fbab1
arbitrum,93093882,0x86951da5d7a9b4a93ec9161906bcbea65b86b3f20e0df1075bc27d02d65e645f,"6, 1",106,0x43c6287fc4fec7c976926e500f0d4f001ad4e670,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8
arbitrum,87192327,0x53fb7fd387238556e843636e2c85605638f12b7c18479c5439c1dc43a895c397,"0, 0, 2, 6, 1",111,0x944c201c8388755ea69eb004490d6ddf5b5cc5b6,0x82af49447d8a07e3bd95bd0d56f35241523fbab1
arbitrum,84581449,0x0f2bb8560b98d15c4e2fb0aababa92881bf6e2c00e091c71489feba0f82fee0c,"0, 9, 6, 1",102,0xb5135ea78a25efc717711131884ef0863ca4e28c,0x82af49447d8a07e3bd95bd0d56f35241523fbab1
