block_time,token_a_symbol,token_b_symbol,token_a_amount,token_b_amount,project,version,category,trader_a,token_a_amount_raw,token_b_amount_raw,usd_amount,token_a_address,token_b_address,exchange_contract_address,tx_hash,tx_from,tx_to,evt_index,trade_id
2021-07-19T18:54:00+00:00,MATIC,WETH,22299.6185227684,9.05009777620858,Kyber,2,DEX,\x3568b27c10d0d17f3950f955d4ebad60273dd16b,22299618522768400000000,9050097776208583009,16475.7609508881,\x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xa2dca5f1287292c2708573be499e15cef4cfd9ebda72bb7d229264bfd6034573,\x3568b27c10d0d17f3950f955d4ebad60273dd16b,\xdef1c0ded9bec7f1a1670819833240f027b25eff,117,1
2021-07-19T18:54:00+00:00,WETH,WBTC,9.06823424469798,0.53910225,Kyber,2,DEX,\x3568b27c10d0d17f3950f955d4ebad60273dd16b,9068234244697980000,53910225,16532.0258044815,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xa2dca5f1287292c2708573be499e15cef4cfd9ebda72bb7d229264bfd6034573,\x3568b27c10d0d17f3950f955d4ebad60273dd16b,\xdef1c0ded9bec7f1a1670819833240f027b25eff,117,2
2021-07-19T18:46:10+00:00,WETH,SNT,5.9388828487882,199731.712154547,Kyber,2,DEX,\x7d96a6f41fd31c7624f7069415be58b5e3576d34,5938882848788200000,199731712154546993001972,10843.6280271169,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x744d70fdbe2ba4cf95131626614a1763df805b9e,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xd9e98b1f0bc94a0029366f72ca903a3deef9efb937eb578acb91d902f6aa0e99,\x7d96a6f41fd31c7624f7069415be58b5e3576d34,\x11111112542d85b3ef69ae05771c2dccff4faa26,120,1
2021-09-11T14:20:40+00:00,WETH,DGX,1.76718662965471,107.4530039,Kyber,2,DEX,\x51135b27cf12a5889ef978b16b3e4340c669d7c5,1767186629654710000,107453003900,5868.65007842031,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x4f3afec4e5a3f2a6a1a411def7d7dfe50ee057bf,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x7aa205a839071e875344ef5c48a1b384a017459c960f151488c7e913b2713d84,\x51135b27cf12a5889ef978b16b3e4340c669d7c5,\x9aab3f75489902f3a48495025729a0af77d4b11e,80,1
2021-09-24T17:44:43+00:00,WETH,WETH,0.05,0.05,Kyber,2,DEX,\xab65062e50b80cadbe1325aed379ce1c2cf007db,50000000000000000,50000000000000000,143.948,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x1e8afcb8698225963143f86d91dadbf04cc41e36021fb2f0f832544b2537d327,\xab65062e50b80cadbe1325aed379ce1c2cf007db,\x26d26b1a0243566d1cd38ff9afd5fd3f0fb6cbb4,267,1
2022-09-03T12:31:05+00:00,WETH,KNC,1.88580186294422,1680.16222707474,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1885801862944220000,1680162227074738752161,2934.00597044314,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\x111d0f7859f3d89e2f7854ac4b6dfffa4e97266aee54b429f52e4b624138ac18,\x9aab3f81604c683a1a0d14019fbfe15bef7aa1ee,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,14,1
2022-09-03T12:48:38+00:00,WETH,KNC,1.07761733737268,961.529562750051,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1077617337372680000,961529562750051298410,1676.26609680333,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\xe364b000adc7965a1d82adb4639542bc1b85a07f1f8c1137fe266567e064711b,\xff82bf5238637b7e5e345888bab9cd99f5ebe331,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,189,1
2022-09-03T12:56:36+00:00,WETH,KNC,1.30558681707086,1167.92459722687,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1305586817070860000,1167924597226871375175,2031.16669065799,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\x86bd7fdbd70b9497efa4027d90f5410d428bab53f061c5a82f09ead94cc58943,\x0cac3d1a887206e0f6169222c4504301a8b4b993,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,108,1
2022-09-03T12:54:09+00:00,WETH,KNC,1.45935654769558,1303.74776714586,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1459356547695580000,1303747767145860780299,2271.95546058343,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\xd3c12552be1d6b513086459edfaa478c2beb591a158c61e93d9ed238ba38a243,\x43e4715ae093a4c86b5ecddb52216c4f879e9672,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,40,1
2022-09-03T13:06:58+00:00,WETH,KNC,1.30310420003531,1167.13778758499,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1303104200035310000,1167137787584987448038,2029.02445674898,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\xc8b84a7484752618894c8d0e7f59588ba8f9d2aff2b3010d557abe10ee1e987d,\x042523db4f3effc33d2742022b2490258494f8b3,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,174,1
2021-09-11T10:32:42+00:00,WETH,WBTC,81.913193867633,5.94,Kyber,2,DEX,\x9dd9cb2794057ab82c782718b283249ca3d82e48,81913193867633000000,594000000,271354.2282,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x3e2dedcd14f0d1d43042a06e7c99715c6ae8e0e2b61b2c651b50416fd2f70997,\x9dd9cb2794057ab82c782718b283249ca3d82e48,\x11111112542d85b3ef69ae05771c2dccff4faa26,24,1
2022-09-03T13:27:17+00:00,WETH,KNC,1.54018465446237,1381.30932275132,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1540184654462370000,1381309322751315325881,2395.86504294204,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\xb8eda7ce1a114f0d3e31235a421a267cf3f210b2a4c0943ba4d723aa897b6b70,\x60b86af869f23aeb552fb7f3cabd11b829f6ab2f,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,195,1
2022-09-03T13:29:43+00:00,WETH,KNC,1.53534240885798,1378.96993281278,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1535342408857980000,1378969932812778222382,2388.33259094721,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\xf0498d85a6d3796d9a757b418e2d83e9766acbe1f570cd6020bc7f56eda7a35b,\x76e40d0a69fd81826b5eb7d18145626d46eafdef,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,198,1
2022-02-05T20:58:59+00:00,GNO,WETH,24.6551532533504,2.6599442931,Kyber,2,DEX,\xf30d7753fbeac4760f93d0ef59323512b2514de4,24655153253350400000,2659944293100000000,7982.59896883725,\x6810e776880c02933d47db1b9fc05908e5386b96,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x502ffd7b1d06c90a04e73cf17504567dffecadc469354fea2a3bd80b8c4fc15d,\xf30d7753fbeac4760f93d0ef59323512b2514de4,\x70526cc7a6d6320b44122ea9d2d07670accc85a1,4,1
2021-07-19T19:22:49+00:00,WETH,WETH,118.494451745059,118.494451745059,Kyber,2,DEX,\x3a38b7068fdb8a1d8d4d06b6aec77f61fb93c850,118494451745059000000,118494451745059099780,214996.333246235,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x50d8e2611245800ce4f6eb747984e89ca1e1caa21ecee6bc94521ce72cfb6900,\x3a38b7068fdb8a1d8d4d06b6aec77f61fb93c850,\xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,191,1
2021-07-19T19:22:49+00:00,USDC,WETH,213978.154395,118.375957293314,Kyber,2,DEX,\x3a38b7068fdb8a1d8d4d06b6aec77f61fb93c850,213978154395,118375957293314040681,213755.831092584,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x50d8e2611245800ce4f6eb747984e89ca1e1caa21ecee6bc94521ce72cfb6900,\x3a38b7068fdb8a1d8d4d06b6aec77f61fb93c850,\xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,191,2
2021-07-19T19:22:54+00:00,WETH,WETH,66.121468882699,66.121468882699,Kyber,2,DEX,\x3a38b7068fdb8a1d8d4d06b6aec77f61fb93c850,66121468882699000000,66121468882698971046,119970.793140769,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x57f954f805a7df79860107bb8f80c877ae8fc17f28725690fa5c97105bb418da,\x3a38b7068fdb8a1d8d4d06b6aec77f61fb93c850,\xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,298,1
2021-07-19T19:22:54+00:00,USDC,WETH,119474.342013,66.0553474138163,Kyber,2,DEX,\x3a38b7068fdb8a1d8d4d06b6aec77f61fb93c850,119474342013,66055347413816272075,119350.208171648,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x57f954f805a7df79860107bb8f80c877ae8fc17f28725690fa5c97105bb418da,\x3a38b7068fdb8a1d8d4d06b6aec77f61fb93c850,\xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,298,2
2021-07-19T19:21:42+00:00,SNX,WETH,795.276572841565,3.57258546436216,Kyber,2,DEX,\x4e95c70321055fa370767e230f30aca620bc0de0,795276572841565000000,3572585464362155561,6457.6457714735,\xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x99837fceb81460afabfcc4059ea94bfef729d3bbba763a5da31b415494f39249,\x4e95c70321055fa370767e230f30aca620bc0de0,\x9aab3f75489902f3a48495025729a0af77d4b11e,125,1
2021-07-19T19:21:42+00:00,WETH,USDC,3.58261679137801,6500,Kyber,2,DEX,\x4e95c70321055fa370767e230f30aca620bc0de0,3582616791378010000,6500000000,6500.29990627627,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x99837fceb81460afabfcc4059ea94bfef729d3bbba763a5da31b415494f39249,\x4e95c70321055fa370767e230f30aca620bc0de0,\x9aab3f75489902f3a48495025729a0af77d4b11e,125,2
2022-01-13T03:08:35+00:00,WETH,FUSE,3.21235191292907,6805.57391110668,Kyber,2,DEX,\xf0290440a16ec5dbbc37d5cd7edc0b16e78a788c,3212351912929070000,6805573911106679734272,10738.2178510202,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x23da521ad951261a6833e931f687b018d9663a37ac6195b95ee19ffef39a9005,\xf0290440a16ec5dbbc37d5cd7edc0b16e78a788c,\x70526cc7a6d6320b44122ea9d2d07670accc85a1,11,1
2022-05-04T02:54:34+00:00,WETH,KNC,2.1459387138919,1777.43707104075,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2145938713891900000,1777437071040749790297,5998.11329919925,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\x8cf25b8c057ace32c08781482d008a165ac523dc110a18fa49cda12b47f00cb8,\x4603180bbb8221157880afaa84638e0fc467738d,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,355,1
2021-07-19T19:42:54+00:00,SAN,WETH,4473.88776122406,0.48737153061,Kyber,2,DEX,\x325eb11541684dcb487a5c6c7e89c98c3f3d6ad0,4473887761224060000000,487371530610000000,875.347457697816,\x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x16eab90d45b1f1702efeb31c8de07226a1565863aa812d40884f6218e7f1c87a,\x325eb11541684dcb487a5c6c7e89c98c3f3d6ad0,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,88,1
2021-07-19T20:09:23+00:00,MANA,WETH,7259.42071668459,2.232765,Kyber,2,DEX,\x04c1c15a1554891fb2dd7c4939e7d95d06ee253f,7259420716684590000000,2232765000000000000,4065.89991152501,\x0f5d2fb29fb7d3cfee444a200298f468908cc942,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x1b379bce74bf6a6107c78fc3539d667e64a5a82e854f8c88394e797dd34a9016,\x04c1c15a1554891fb2dd7c4939e7d95d06ee253f,\x1bd435f3c054b6e901b7b108a0ab7617c808677b,136,1
2021-07-19T19:53:28+00:00,WETH,RAE,1.25544716653621,1780.69031503726,Kyber,2,DEX,\x9cd14ecd266ee88475091dac6af0e5cc5eec3c2a,1255447166536210000,1780690315037264321880,2287.70093580562,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xe5a3229ccb22b6484594973a03a3851dcd948756,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x58fc3374f1ac04a23b9e341237ff0a2ccde79cf3f342bf3bd98f8bc4b3e156a3,\x9cd14ecd266ee88475091dac6af0e5cc5eec3c2a,\x9aab3f75489902f3a48495025729a0af77d4b11e,163,1
2021-07-19T19:57:45+00:00,WETH,QNT,1.63793538575921,45.3194468441258,Kyber,2,DEX,\x366d92fa7f6c565d6b831dc6850ee1d299e54f07,1637935385759210000,45319446844125782016,2989.80535639558,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x4a220e6096b25eadb88358cb44068a3248254675,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x7831ab1ddcb74e93d2b99d5a2abc6b5c591389967fff519b20f3c5f64d9b85d6,\x366d92fa7f6c565d6b831dc6850ee1d299e54f07,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,127,1
2022-09-03T14:45:58+00:00,WETH,KNC,1.78684605137224,1607.20197779901,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,1786846051372240000,1607201977799011626690,2773.52457247948,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x61639d6ec06c13a96b5eb9560b359d7c648c7759,\xae5128394d513cf6358c9f5bfba61c40922b2682d28698dde9dd1d3988cf52a9,\x93f635372008b7c5d770aaa6ff313454c8dc498c,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,370,1
2021-07-19T20:19:04+00:00,WETH,KNC,5.2220686720135,7690.08773406647,Kyber,2,DEX,\x926fa53dea34bb1a2d29edaae6629bb821decb22,5222068672013500000,7690087734066473888621,9535.07962960289,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x5fd682c0ddc10581b47af245e3b8a6da50510693ad921ff8d1709b989a9337ca,\x926fa53dea34bb1a2d29edaae6629bb821decb22,\xdef1c0ded9bec7f1a1670819833240f027b25eff,163,1
2021-07-19T20:12:48+00:00,ENJ,WETH,91510.9215914105,54.5932476557311,Kyber,2,DEX,\x517d11079df7567316735c9319a5df84688e1470,91510921591410500000000,54593247655731130920,98662.5916247008,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xf180cd8224271a885d8de9b4d51beb5589f87c2bfa451910e353ee9ccafff9c2,\x517d11079df7567316735c9319a5df84688e1470,\x9aab3f75489902f3a48495025729a0af77d4b11e,247,1
2021-07-19T20:12:48+00:00,WETH,DAI,54.8014933303866,100000,Kyber,2,DEX,\x517d11079df7567316735c9319a5df84688e1470,54801493330386600000,100000000000000000000000,100058.21056742,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x6b175474e89094c44da98b954eedeac495271d0f,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xf180cd8224271a885d8de9b4d51beb5589f87c2bfa451910e353ee9ccafff9c2,\x517d11079df7567316735c9319a5df84688e1470,\x9aab3f75489902f3a48495025729a0af77d4b11e,247,2
2021-07-19T20:34:13+00:00,WETH,RAE,0.573269201526272,890.345157518632,Kyber,2,DEX,\x9cd14ecd266ee88475091dac6af0e5cc5eec3c2a,573269201526272000,890345157518632160940,1044.83471400977,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xe5a3229ccb22b6484594973a03a3851dcd948756,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xf52d2b951926df562621e1dd25b318397cfd51b816b8f8e330cb6485885a02d5,\x9cd14ecd266ee88475091dac6af0e5cc5eec3c2a,\x9aab3f75489902f3a48495025729a0af77d4b11e,357,1
2021-07-19T21:05:09+00:00,BLZ,WETH,4048.3271608926,0.28304679327815,Kyber,2,DEX,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,4048327160892600000000,283046793278150357,513.445285488847,\x5732046a883704404f284ce41ffadd5b007fd668,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x22eedd7743c41f563a3ab8bb43319d44d954c98f1af4e3bbd55e174e80a2f0e5,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,\x9aab3f75489902f3a48495025729a0af77d4b11e,88,1
2021-07-19T21:05:09+00:00,WETH,ENJ,0.28412647387889,483,Kyber,2,DEX,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,284126473878890000,483000000000000000000,518.275101002483,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x22eedd7743c41f563a3ab8bb43319d44d954c98f1af4e3bbd55e174e80a2f0e5,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,\x9aab3f75489902f3a48495025729a0af77d4b11e,88,2
2021-07-19T20:52:21+00:00,ENJ,WETH,833.08312539886,0.4986,Kyber,2,DEX,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,833083125398860000000,498600000000000000,901.670859112948,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x4c59bbecd70e8b80f6b85b3c3fb4627822500a79858152a0f4f8c5fb4c287d35,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,\x9aab3f75489902f3a48495025729a0af77d4b11e,159,1
2021-07-19T20:38:23+00:00,MANA,WETH,59658.5969700673,18.4488244850828,Kyber,2,DEX,\x0cdfe319d5e3e709beb8d52ec515fe750cc8dddf,59658596970067300000000,18448824485082810015,33788.6605901461,\x0f5d2fb29fb7d3cfee444a200298f468908cc942,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x4ee089527afb14f1f372a5be7bd7274ce9b258f1e9057d85edd5d2899688174f,\x0cdfe319d5e3e709beb8d52ec515fe750cc8dddf,\x881d40237659c251811cec9c364ef91dc08d300c,275,1
2021-07-19T21:05:09+00:00,WETH,ENJ,17.6813331378369,30000,Kyber,2,DEX,\x63ae6c380c5cc9d83763403aee9ee4dea093468d,17681333137836900000,30000000000000000000000,32252.5197767282,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x59bd1be2031be232b9776fd261eecbab8282a58ffc6c20e710afc08d98d0a801,\x63ae6c380c5cc9d83763403aee9ee4dea093468d,\x9aab3f75489902f3a48495025729a0af77d4b11e,76,1
2021-07-19T20:55:41+00:00,RAE,WETH,2875.09663235374,1.9964,Kyber,2,DEX,\x4f8f521ce1a74a2fc62ce75db676f56965b7d957,2875096632353740000000,1996400000000000000,3641.493492,\xe5a3229ccb22b6484594973a03a3851dcd948756,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x6359751aac2c0dd6f9d3e54663fe6bf96d1ada2bd70f09b87cb2dfce4772cc34,\x4f8f521ce1a74a2fc62ce75db676f56965b7d957,\x9aab3f75489902f3a48495025729a0af77d4b11e,303,1
2021-07-19T21:05:09+00:00,BLZ,WETH,2847.38076055087,0.19944,Kyber,2,DEX,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,2847380760550870000000,199440000000000000,361.130454479907,\x5732046a883704404f284ce41ffadd5b007fd668,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x8cc0b4b6cd11be3ea1966c235e29cd5991ccb003b056da4742b75a3e17c9f246,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,\x9aab3f75489902f3a48495025729a0af77d4b11e,94,1
2021-07-19T20:39:57+00:00,USDC,WETH,89397.2620088473,49.2365971084348,Kyber,2,DEX,\x9cd83be15a79646a3d22b81fc8ddf7b7240a62cb,89397262008.8473,49236597108434819218,89504.3599287339,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x94271939aad500254c6fca0c6b5c97dd7972135bd8a089b85de08ed6a6ab01e0,\x9cd83be15a79646a3d22b81fc8ddf7b7240a62cb,\xdef1c0ded9bec7f1a1670819833240f027b25eff,50,1
2021-07-19T20:52:21+00:00,BLZ,WETH,42671.2214103524,2.9916,Kyber,2,DEX,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,42671221410352400000000,2991600000000000000,5396.67204298868,\x5732046a883704404f284ce41ffadd5b007fd668,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\xcc51ed63c2c9757546243767f88275977f4c6288a184745e9029d806e515b512,\xf1766f2b3e77f0e108e6876d63652dea0f29625c,\x9aab3f75489902f3a48495025729a0af77d4b11e,153,1
2022-09-03T15:01:34+00:00,REQ,WETH,8085.54664717132,0.561095875709107,Kyber,dmm,DEX,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,8085546647171320000000,561095875709106728,872.648792989259,\x8f8221afbb33998d8584a2b05749ba73c37a938a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xa97642500517c728ce1339a466de0f10c19034cd,\x206d4f7d85464c6a8f4a47a43715e1f7989db890f23c13e5cfabe31c862bca20,\x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,338,1
2022-09-03T15:05:07+00:00,USDT,USDC,32394.096184,32399.690504,Kyber,dmm,DEX,\xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,32394096184,32399690504,32416.3833221746,\xdac17f958d2ee523a2206206994597c13d831ec7,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,\x306121f1344ac5f84760998484c0176d7bfb7134,\x37004141e437c125bff54b856c72cc69620e6a934d68d88f45d848b7dd309522,\xd5bcd2aae07bd691d83a9bf72886680232a2cb09,\x1111111254fb6c44bac0bed2854e76f90643097d,185,1
2021-07-19T21:08:56+00:00,WBTC,WETH,0.19242336,3.24875864197261,Kyber,2,DEX,\x9f3b283a2e0405fe10860e333dc3182e39981fb8,19242336,3248758641972608766,5926.5548217216,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x15af4eab793c981b2d4057176f9d48257c0a6b6a548dac84137d8b235e7c70ba,\x9f3b283a2e0405fe10860e333dc3182e39981fb8,\x1bd435f3c054b6e901b7b108a0ab7617c808677b,251,1
2021-07-19T21:08:56+00:00,WETH,SNT,3.25201065262523,111000,Kyber,2,DEX,\x9f3b283a2e0405fe10860e333dc3182e39981fb8,3252010652625230000,111000000000000000000000,5930.59426687306,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\x744d70fdbe2ba4cf95131626614a1763df805b9e,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x15af4eab793c981b2d4057176f9d48257c0a6b6a548dac84137d8b235e7c70ba,\x9f3b283a2e0405fe10860e333dc3182e39981fb8,\x1bd435f3c054b6e901b7b108a0ab7617c808677b,251,2
2021-07-19T21:28:06+00:00,WETH,RAE,1.21705502606892,1459.07937611331,Kyber,2,DEX,\x1b0d5ededbb5c6705c1e916d74e77c7ab403dadd,1217055026068920000,1459079376113306443451,2223.62038537922,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,\xe5a3229ccb22b6484594973a03a3851dcd948756,\x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,\x22c52ac669155274f474ff61332320a3ce676879ff88538b37353aee05334aba,\x1b0d5ededbb5c6705c1e916d74e77c7ab403dadd,\x9aab3f75489902f3a48495025729a0af77d4b11e,209,1
