block_number,tx_hash,sub_tx_trade_id,buyer,seller,nft_contract_address,nft_token_id,price_raw,platform_fee_amount_raw,royalty_fee_amount_raw,description
8317762,0xa0c7ee23239ab22f7d555fe42b5e52eec33d03c0960f2497a5e9d079423bf65c,90,0x382681f262e3ab062c89298609372b6ae9d8e52a,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,9354,300000000000000000,0,0,"acceptBidForPunk"
14495157,0x7b52628762176e9d578b314ef7cbac807c1744207435196ab64dc201ce6db6ea,100,0x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,0xaaa3f05f25eed87ee3a268f4582ec914e6245577,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,6161,67500000000000100001,0,0,"acceptBidForPunk"
16129023,0x8065c3c44b025a71da270253089bcc262db2b810d2a0a3533c983ea420dbf6a0,137,0xbbaec56b725a0b9501a655d7d1b48555af637b70,0x2a193336b79d9462bb36215210d44e9d60878c65,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,7294,90000000000000000000,0,0,"buyPunk"
8270569,0x3727ce4fe9d3229339570a5098b70974f76d4d83d4389b075a4389d7854a2ee7,43,0x78f0269f5b1ca914c8c58993f41181f89e212b27,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,2210,520000000000000000,0,0,"buyPunk"
