block_number,tx_hash,sub_tx_trade_id,buyer,seller,nft_contract_address,nft_token_id,price_raw,platform_fee_amount_raw,royalty_fee_amount_raw,description
11121832,0x49a854cf6032cf227d4386e4442c7f0f3073c6380f80472cc4d3a165cddf94a1,63,0x3b6cc726ad95c6837899e0e8b4eb31dfbd9307a0,0xfa0bc312cc2f867ed13aeb656586f7c0f6c34a58,0x58e0fb0674a551d9cc62bd72948ae1ac2c1975aa,177,249900000000000,6247500000000,24990000000000,Buy
11121698,0x0be9a2d1821b68f019ab779504da72d74f1e974af7c02f44c66b8e4211e52183,27,0x2c89007aac02a739157914cc8fcff5508210d2d0,0xc44f2ae8e4a0e793bf3173780fb84cdd4d0ffd0e,0x05b2f31db11307c86d6e067f95e9b56f9f7d51df,3050,200000000000000,5000000000000,10000000000000,Buy
11110960,0x1a8b55c5be7732a28061fd3e43988032f0e7f1eeca5103560c08ac1a524c80d1,45,0x8501f454e5d56e034f48e4d74ad081161c7ab474,0x975c2d2730ca5bb48d24e61ceb4ee3e043b7bc2c,0x2f80234c1db60266645e22cbe15b2b739c688338,3138,100000000000000,2500000000000,0,Buy
