block_number,tx_hash,sub_tx_trade_id,buyer,seller,nft_contract_address,nft_token_id,price_raw,platform_fee_amount_raw,royalty_fee_amount_raw,description
15527217,0x823d6dbd5a97521e2352581583acf38288107024b84f083d9e9ede0cad38de05,8,0xe99b2150688244c262d5811b69e3fbe695807519,0x589765423b41183fd633884692659784402a014d,0xe2cbfe46c61d17d475fe9d20c076f3182a90c4e8,3434,33000000000000,825000000000,1650000000000,Buy
8831053,0xc2224ebd96e8b970d5f870c7ef442477b77b5bd905cf12eb74a705b510246160,8,0x0c2567bec41cad1459b5538d107ade8ec9585b73,0xd777384d8afe7a720f279b9e9963464d56c3c317,0xaa423d1af5c6bcec9e5bc1c3182c070560e8a142,3128,110000000000000,2750000000000,3300000000000,Buy
9120344,0xcc53e8bda3545bd763553311df4380e103edff4721b55b254318f1be944f3fd7,10,0x7841708ee45e96464bbd5ec53f2f0b5671e720c2,0xbd800a3560e69391419bc606edb3370811216367,0xb94cb0320d91bf712a00b86c7f7c1ea20d105248,180,300000000000000,7500000000000,30000000000000,Buy
