block_number,tx_hash,sub_tx_trade_id,buyer,seller,nft_contract_address,nft_token_id,price_raw,platform_fee_amount_raw,royalty_fee_amount_raw,description
15354581,0x03b4168904dc5d25d3f35be9653c5f459d5a0c829469cf806bf44377991b2df7,1,0x4bfee8eb04d1df1ef8509a92b211436000e5950c,0xf7bcafade91139b428acd9494767a972ebab2e69,0xf10a71e53398bf4e3cf5e2a0cad3c529ad19b834,199,67600000000000000,338000000000000,0,swapNFTsForToken
15349124,0x044e30a995a3e05ec113450321942e71d6bbd017969bc4a4768c0b69ac29ddb5,1,0x1a4fbd328ed410720f7a53cd26aef307ccf5e0e4,0xbede55bdded9c808c1d0e791abe269e61f20cd84,0x881c822cba3325a8692c37c470d2f9654454df84,3935,5519309296786866,29048996298878,0,swapNFTsForToken
15349608,0x7f34d65b0d65198f3c59796c2691bcd73857b5ec6feeb75369c66982a8454895,1,0xc22630f6e3124eccc8156648973461c30b2f84d1,0x8fb854f52e1773edbd07041195e37c1688996c0e,0x8a3590348d1dae26b38676bc07e26f0d024af368,1651,12859658176722585,63978398889167,0,swapTokenForAnyNFTs
15349608,0x7f34d65b0d65198f3c59796c2691bcd73857b5ec6feeb75369c66982a8454895,2,0xc22630f6e3124eccc8156648973461c30b2f84d1,0x8fb854f52e1773edbd07041195e37c1688996c0e,0x8a3590348d1dae26b38676bc07e26f0d024af368,1652,12859658176722585,63978398889167,0,swapTokenForAnyNFTs
15351515,0x01c9a24ac9e47f00d905bc30aa5c4b912be2839e9005553e9171d69d2b0db4c6,1,0xc6257136f3d07716a2d2027b386b5957e79463ee,0x328a54df862cfb6233277be8666c32f2a2d10235,0xb2df5bde8432c83a8a1919cc610fa9aef5e53348,4611,12607499999999957,59190140845070,0,swapTokenForSpecificNFTs
15354961,0x0dbd29b3695e099047dd83e6f2fbc4775c0df35c13747be1e210c3898924cc75,1,0x34cae1d9e2d014b7b9e6295c66c554d7e79713d3,0xed837564e8b67f55a05c0b91cce1509cf09bc592,0xb5455326c6d00aa75d426f8be044d4efaa201e1a,13,9673800000000000,48128358208955,0,swapTokenForSpecificNFTs
