blockchain,block_number,tx_hash,trace_address,destination_chain_id,user_address,currency_contract
optimism,100354593,0x07e28e306a92fcf13f98817716c04f335a3dd97114ce9bfa301d35c743f90d15,"2, 6, 1",110,0x1e081471ebc8174b5e8ba2d985777c4d9d193ceb,0x4200000000000000000000000000000000000006
optimism,100354584,0xf9927381bbaafc1d853cc63a805bd191cd86355ac765ca23c346ded71632b784,"2, 6, 1",110,0xc7d1ee5049da7662ac29d301b76b5cd7ce34bf59,0x4200000000000000000000000000000000000006
optimism,100338478,0x93acf980427944985b381cfa422b291c6490bc851eb894190bff344a7c86badd,"2, 6, 1",110,0xe6c6c752d024d04239b4aab4f79a5d53af976fb1,0x4200000000000000000000000000000000000006
optimism,100333617,0x0900371e38a173911572a4890aad73132b615259cdf33dfe01a50167b201e6d8,"0, 2, 6, 1",109,0x0bfbe175b59944fb11811e2851eb9a1dfc5b5e20,0x7f5c764cbc14f9669b88837ca1490cca17c31607
