blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
ethereum,granary,1,19070576,2024-01-23 16:31:47.000 UTC,0x94536e0887d1d3c18328868f03437475c1f7a315633062d6991130315c3725f4,165,borrow,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc4ae6cea0f15f5a44e0f8eea1d516af2eccb9709,4.5e+17
ethereum,granary,1,16396375,2023-01-13 07:26:59.000 UTC,0x3ea4bedb3ba2addaee2f93f48e507d19628ecdd084b2239c2bf39bc22a3d249f,319,borrow_liquidation,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1141eefa7a6e3ebe85fe60c7e6d8ed5a3d94c169,-3.4344122e+07
ethereum,granary,1,19322148,2024-02-27 23:25:35.000 UTC,0xb0d92fd499b26a0081dfc72af774c3ce0a53151ed60a7b95fcb82aa2dc4b71f2,74,repay,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8df1de8254a0b1d13d3986035d1cf38ea315f66f,-1.837237486e+09
