blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
ethereum,aave,1,11603711,2021-01-06 22:13:27.000 UTC,0xb04bbd579f399d8786f6d04f0070dc11c78ee9ea426cf4af098230097ba7ef0c,160,borrow_liquidation,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf9a1f3732e1292081ea5b3aae6ed0c35ed7c82d9,-8.472572073766063e+18
ethereum,aave,1,15704974,2022-10-08 17:50:11.000 UTC,0x6f166aa672efe5aeb04287a145da9d63fbb78c605470756642987fdb41225057,35,repay,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2e771628e765c04a06252801177332d078a19a21,-3e+10
ethereum,aave,1,14923350,2022-06-07 22:47:45.000 UTC,0x074c7e01d9890305efccbfc93726a8c2336802066576b75294798f689cabecd1,205,borrow,0x0000000000085d4780b73119b644ae5ecd22b376,0x717ef210d91dca15ba77e11f1a1595eefe8d73d2,2e+21
ethereum,aave,2,1.8589774e+07,2023-11-17 06:19:47.000 UTC,0x6e15826be446b8d67453d5a6b7ec1ec6ac375c0c063a8a45f7c69a51ded30df1,14,borrow,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,1.80607837651e+11
ethereum,aave,2,1.8598101e+07,2023-11-18 10:22:23.000 UTC,0x5757cb98bd06bc9873504f0cf9e6fa1bbe136fc35685d3b6bfadfed7a10b1c1c,84,borrow_liquidation,0x6b175474e89094c44da98b954eedeac495271d0f,0xa481ab0029a5e569f2e2e2526233822c41739cf8,-3.4753793555444846e+20
ethereum,aave,2,1.8597509e+07,2023-11-18 08:20:47.000 UTC,0x5725c9a16eb6e83768e1ebb2b3fbbbf5baf9bbebc2e6969b58a71d8a9d03e2fe,151,repay,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7c07f7abe10ce8e33dc6c5ad68fe033085256a84,-1.4999282552263517e+17
ethereum,aave,3,1.8598024e+07,2023-11-18 10:06:47.000 UTC,0xebac9e5745ffab79ee175fb738e005660392cb67cff53478b2d3c246e44dc42e,101,borrow,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xfa09a74bcf6024e5fb9338126efaad8e2da45832,1e+06
ethereum,aave,3,1.8592331e+07,2023-11-17 14:56:23.000 UTC,0xa16e65effc8693a2e9c0b314a38dfbd9a5c003e2403fb98791f0eba6f056bd88,179,repay,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6bac38da9a1eaae8c401c0377168ad2fb9443913,-8.644821649e+09
ethereum,aave,3,1.8592572e+07,2023-11-17 15:44:59.000 UTC,0x30b59a6f4c23253a0e0465c8c7002ad4360088e1c1ee9c1c9bb175eaaa44bd29,22,borrow_liquidation,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3c1d6deb260a173059e030fa29d053545e7bc821,-3.082689242e+09
