blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
celo,moola,1,22630878,2023-11-24 11:06:05.000 UTC,0x4ebbbb07c805d96f9e45a5bde17b43235f970b58f4e64338ba70ea939de116a9,27,0x765de816845861e75a25fca122bb6898b8b1282a,0x2dea0dfee5c63043943b218b69f3366fc9fb577f,3.21889E21
celo,moola,1,22625088,2023-11-24 03:02:10.000 UTC,0x05da5450812ca0242b756b0de8ac21eeb11743f24d4fe9d693d8d202352f02fd,61,0x471ece3750da237f93b8e339c536989b8978a438,0x2dea0dfee5c63043943b218b69f3366fc9fb577f,7.888899999999999E20
celo,moola,1,22605891,2023-11-23 00:07:54.000 UTC,0xe6c7ffb81a7974ca22e276ee8381c0ca282ae3c1165b48c84772991ca73817bf,67,0x471ece3750da237f93b8e339c536989b8978a438,0x2dea0dfee5c63043943b218b69f3366fc9fb577f,3.0E20
