blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
ethereum,fluxfinance,1,19203973,2024-02-11 09:36:35.000 UTC,0x79b433c958370a35acddf418fa9b7d51659581ffa307d3e6b53c359689439a6c,535,deposit,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x13f2ca08112fd5b5df3c78c5e583d95d69900235,2.1421065585e+10
ethereum,fluxfinance,1,19210681,2024-02-12 08:13:47.000 UTC,0x74385be31551f0d3bfa9814643f41258fbeb79f764abdd1ec7c017f1de680f5a,105,withdraw,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd54c7a903779bfaff1711799499f17b71adfdfed,-5.04066794e+08
