tx_hash,referrer_address,referee_address,reward_amount_raw
0x441452ad654e70344ef19c8c071b5fa46ba9c5cea3ea594dca0354398bf605a1,0x9f63da3a460075adf841205f6509d6f66fde0b99,0x4da2d658ec798af7e723069dedeea27bc7f8ba52,222000000000000
0x4c099abe2476c28b8d4dc7b29e642a91bbaa26c9750404fc6ed9cdeea20b1823,0x86958a1219ab83c92779285efeb0d9dc186e24c0,0x9266f125fb2ecb730d9953b46de9c32e2fa83e4a,1110000000000000
0x0712a3e2cbbd0aa06bef2e8d67663074111d70e33fb0d2bd39fd820bddfd5f12,0x0000000000000000000000000000000000000000,0xe9fe76adc374af4254150066e65111873ff5c477,0
