tx_hash,referrer_address,referee_address,reward_amount_raw
0x447f20ae6e1e69a262e21253c523cece62f9b2f1b39793a1dd723dedba74783b,0x94E037D633A04d53A13B5927EBd98e5cCD216f4e,0x3dc3f8716c6bee30c8027d004bb763f12d14e5e3,69000000000000
0x1dd53576620e61c22853d2965f7ac8f2888c5df5520dace0a9793a8c63e968ac,0x0000000000000000000000000000000000000000,0xa730953ff69f72799ce857a5b78e8394e25e180c,0
0x7761de6d64c04958c97232b0f28c66eb1ce69f3bafce0fbd0b1fb05c4833cd14,0x7e07064E5A921A57Eb29C22F179B20513e8a3485,0xe60ac07be8bd7f7f33d446e1399c329928ba8114,69000000000000
