block_time,tx_hash,token_a_amount,token_b_amount
2022-07-31T23:52:39+00:00,\xbc33b82c8f0080050a7893d7b6800db769c417f1f9467d23ef5a38fa95cc0b4f,1.49939036336765,119.019728365
2022-07-31T23:39:23+00:00,\xbb4a3089ebcaac17c263c73e4fc5835032921ead688d50b44a0528b2428482bd,0.0843537285894627,2843
2022-07-31T23:33:34+00:00,\x0c20efa3d008b20aaf4588d865f1489ad4316ea107ec8586ba72e924dc1c2381,0.0453500467989459,3.56714718377364
2022-07-31T23:33:34+00:00,\xc30ffe6939c36969ef4e13986ac71f08a845edb5dc8d862acf6920ff42c02b15,0.102847285204972,1069.81748697
2022-07-31T23:33:11+00:00,\x1dd35d9f22815d68cae8a9c3e23e8689a71a9f698ee867dcf4339ba9072f2cd1,1244.43987171,0.11895
2022-07-31T23:30:46+00:00,\xd6495308d82a7107ae63d48db00291539a0fa7b34292125de2c3d4bdca96d77d,70.0862709782451,0.891933885930038
2022-07-31T23:29:30+00:00,\x15c9bb6b7692d7e1f1a3502d599d3fe85dbf01294169b8bd7df3a9a6d6acc342,137.801032007574,1.72672635025744
2022-07-31T23:29:30+00:00,\xf3d02e4d1b134a6e4c418b4ae6423cbb31ab1103fc213358352b7eb6cba76957,18.9400789645052,0.234587333833715
2022-07-31T23:14:46+00:00,\xf828c07195b0a17aa14b8e695eb01b0433b44477d7d9b570c75513625e9d9648,0.0675930602419841,339.045289427831
2022-07-31T23:06:11+00:00,\x235a9d165ef9325d0aba4cc0ffe868aa42ce4cbbf4b31912c2483366dcd61b7a,0.959519099650589,77.599008
2022-07-31T22:56:08+00:00,\x2d5414412223582a6670133eb19e7225baff71d453dc495002906f34419946fc,366.762707933214,0.0833936514023901
2022-07-31T22:52:19+00:00,\xccb377302ef65514ac6fb0fe649655656222c7e91158d0f2f3cf3fee8af7ad7f,0.000063764537654793,
2022-07-31T22:50:58+00:00,\x0ff8eafdac43e7b5e0ac6a31e291c329c1a5af1ac37f63fc443925ca4bcc4d11,0.74336623522641,59.5116
2022-07-31T22:35:57+00:00,\xe678171886ca0848a006c5b5c0b4607a0e50b1952f7dfc59cdcfcfaa5b1d5f16,0.094652439291921,159.451550845156
2022-07-31T22:30:10+00:00,\x9993a6b4ccb7fb68add1db7041f2a170484cf0f3f80a1cb1d4d201b385455762,0.727328694261118,1217.30043949255
2022-07-31T22:29:37+00:00,\xbe1801ca8eefbe2671410fed28f366e14f4f1d20d85001639b5829c91b894c94,1047.28051605701,0.63
2022-07-31T22:29:36+00:00,\x999aa5f204d19aa3ef158678bc99b9b7934a2a25f789b49387754e1b7194b874,0.280192759526566,469.870928951402
2022-07-31T22:29:14+00:00,\x31f64340f0db21bacb70e871777799264729eb218408929bf4635b30ce04e362,0.778943197069936,61.799816
2022-07-31T22:29:14+00:00,\x31f64340f0db21bacb70e871777799264729eb218408929bf4635b30ce04e362,1115.76694298497,0.660625212998118
2022-07-31T22:29:14+00:00,\x51e5b69df43115bf9e48210bf8144485745cba791a6d8647f3b120c823faa551,1066.65764364037,0.638087603844187
2022-07-31T22:27:47+00:00,\xa1959c1f5ce26caf8ca9bf4abd0ef1fdf3254a2351d5a2c6149d1af7dad30803,833.364153,0.495625
2022-07-31T22:27:25+00:00,\x3b4d96b18b17ca40e55215164558e9beb428bffff7f8a3a25053612c9f06f0eb,1021.782416,0.6039
