block_time,tx_hash,token_a_amount,token_b_amount
2022-05-31T09:26:26+00:00,\x5a042e6328b96c8ae52c85d9e2c703789ec52456978698501edd5af5aa78958e,0.746081857248084,
2022-05-31T09:26:26+00:00,\x6feb9e61b1b70939c1f059c8afe59a5b28ee384e1346354b6828dff7a9940bb5,0.0373328858262704,597.565483782491
2022-05-31T09:26:26+00:00,\xb509210c4f67d6a3a7117ac910c16968f17936f7b066d51a1cb8a9fdc3099528,2.69352807702734,0.01486875
2022-05-31T09:26:09+00:00,\x2568d3e687f5b64bc681cd30b48ba2e5d7b0aacb1b25ffb40d823c24abd85c40,,0.5
2022-05-31T09:26:09+00:00,\x27b243053fef3c4298c765c4a77bb1f58060466bdd222042fa06de4eca8ab7df,2765161.05572336,0.611537388600104
2022-05-31T09:26:09+00:00,\x2aed04a28feae909ac10dd5ec78c84e5c413362c1e03d330c4badacf9f6d2f28,,0.0349283682634452
2022-05-31T09:26:09+00:00,\x5fa0bef9653f79ddf4eef3257f882f76c792fc50ca94fa72761a37283f8f7c83,1.82491997249144,53349716896.54
2022-05-31T09:26:09+00:00,\x9a60c1a8b401a702451dfc2c8106ed164664a1072c7d31066d7e3483281ba49f,1.01207185637209,
2022-05-31T09:26:09+00:00,\xa34bfe742a169eed4071da590c4941db8c7985a21420bb8db0b393f8516d123e,860.881873,0.44
2022-05-31T09:26:09+00:00,\xa34bfe742a169eed4071da590c4941db8c7985a21420bb8db0b393f8516d123e,,860.881873
2022-05-31T09:26:09+00:00,\xa68787fbecb2458c3a4c15e39f1411a227dc6932429fee432d4d1ba60372c04d,0.939705149685234,4
2022-05-31T09:26:09+00:00,\xb6001a6a61d6601d63f2dc74500027c9c548e0db84585a8c02834f6ccd0613d6,2.70181089816939,0.636032991291496
2022-05-31T09:26:09+00:00,\xe8821372dd131c2cf6fa24237dd372409d953732aade662a42204d21876cdda8,871455.97045664,377.678392
2022-05-31T09:26:06+00:00,\x302d66819ab2285590491f685d19d6308527db588ada25543009f02cce61d9f8,0.040511209334518,452.902311947491
2022-05-31T09:26:06+00:00,\x4e4f32a0c576de32a8c0b052c85d03b8618ed01e4905cd3c8e50aaa07c3fb896,30.7714125519719,273718.033717398
2022-05-31T09:26:06+00:00,\x528fce0331af700fcba672f6f16a5ae464c31851451d318bf2db2fe9f581b406,0.0405102228515747,165.081365
2022-05-31T09:26:06+00:00,\xc2f918a9d3dad2df6e8c980d9bc2035afff308550fe5f5e381b7d9771d2fc281,81317.1500743489,9.07004698988086
2022-05-31T09:26:06+00:00,\xd6cef7392985d1016e0eff3564658cc926e951452f1d8e72ab9f57416eadebeb,0.0219814970887829,
2022-05-31T09:25:56+00:00,\x6c04f1e78e0044cd5619022b88bba4a2edd65b1547da811c44b6ef631cd627be,0.436278447173227,
2022-05-31T09:25:56+00:00,\x7aa2ec57a28f2cf4e7a365f3c62430e041d40333f7d6125bddb0cc53baf55fdf,0.0789391412457066,
2022-05-31T09:25:56+00:00,\x7aa2ec57a28f2cf4e7a365f3c62430e041d40333f7d6125bddb0cc53baf55fdf,0.0828334594984564,
2022-05-31T09:25:47+00:00,\x52224107c1d91612668755408dd1356648c4d51f6cf838b920ece904a3c8d15c,0.257337421278941,1785.714285
2022-05-31T09:25:47+00:00,\x7ba40962d75378fe54e16c5164654e3593b318e8380879fec4145cbc05bdddc3,5000,0.313714436497094
2022-05-31T09:25:41+00:00,\xe47ff8eaa1ccdbd2624bd8d52f726e4aec7c830521fd0c5ab05e94a22333043f,0.166548749010672,
