blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,borrower,amount
ethereum,spark,1,19083051,2024-01-25 10:32:11.000 UTC,0xa196e844994364ae4a4e4ab8f2a18a14dec8411bfd24d06e0d08258f8a3bd91a,152,borrow,0x6b175474e89094c44da98b954eedeac495271d0f,0x193e5e5bedc948975c92a005cd34edf0b140ddd3,1e+22
ethereum,spark,1,19073960,2024-01-24 03:55:59.000 UTC,0x75653aadd5844b903078e94a7ca2016781d97714eff5dc09883db0facb1252d5,36,borrow_liquidation,0x6b175474e89094c44da98b954eedeac495271d0f,0xb09f51a73e383bbc1a7ab826e97ea49d68dda3e4,-3.6603068424755905e+20
ethereum,spark,1,19082546,2024-01-25 08:50:11.000 UTC,0x921804cf1454159e7025b475bc1589e06dd7dd5d1d4ba010c3560983547dc9d5,326,repay,0x6b175474e89094c44da98b954eedeac495271d0f,0x2f3437c6bf500dd985c154ed01ef6507811d68f4,-9.383253613493218e+23
