blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
gnosis,realt_rmm,1,32396253,2024-02-11 09:04:25.000 UTC,0x3385c2760f0b28408ab74f2b696b212b986826c707391d1fa32cac9723acc322,23,deposit,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0x80dc050a8c923c0051d438026f1192d53033728c,2e+21
gnosis,realt_rmm,1,32348359,2024-02-08 11:14:45.000 UTC,0x5e2c1d3048abb5e209dbf96ea6fda8caab47b7ebe9400e4bdb6674561bb05a65,9,deposit_liquidation,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0x9e48c1cdd88b1ef6fb295efbdd1654c3bae68759,-1.2887161157537268e+19
gnosis,realt_rmm,1,32802112,2024-03-07 01:02:20.000 UTC,0x84f0a617e7c24c11b93369364b1c9010256c1a0e4890137d7fe2b38766f50269,2005,withdraw,0xafa816f7fff6f252e5cdbd40b80d9ef77b7e289b,0x35f37b3ef311f684edd24901af82311f516c228c,-3.5e+18
gnosis,realt_rmm,2,32809242,2024-03-07 11:15:15.000 UTC,0xada9febb2176237f6b080cc29ed4f1409e9c46de9f7a62962fa93ca8b1c036b9,952,deposit,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,0x2aa1ff8206b7823aca712dfe2e1ab4f41022e6ab,1.5e+09
gnosis,realt_rmm,2,32809140,2024-03-07 11:06:20.000 UTC,0xf47ccb037bd7a86b5cf7dc5e54e4742d68b29b9ab26c8b1e34f2db05e0d3b0d3,2005,withdraw,0xddafbb505ad214d7b80b1f830fccc89b60fb7a83,0x29c63e01ad48728a0768bb575e3e2a5b867bd7de,-8.868340993e+09
