blockchain,project,version,block_number,block_time,tx_hash,evt_index,token_address,recipient,amount
polygon,aave,2,50336204,2023-11-24 14:43:53.000 UTC,0xe3940afd1d0d6713ec62790e25f0f159c5c6b44ae310f2eb6c76463ad3db953d,247,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xb2a7f20d10a006b0bea86ce42f2524fde5d6a0f4,9.672207113358503E19
polygon,aave,2,50335876,2023-11-24 14:32:17.000 UTC,0x26e09d7a5a18091320e134b560af524252129fde2a6f6837cd5af446fcbfa69d,371,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xdb88ab5b485b38edbeef866314f9e49d095bce39,13695056762
polygon,aave,2,50335356,2023-11-24 14:13:51.000 UTC,0x92b82b0373cec872c979f7f1d2d237ac6890cd73fe2744ac5dba55166c14baa8,821,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0xb2a7f20d10a006b0bea86ce42f2524fde5d6a0f4,7.235390161749456E19
polygon,aave,3,50336334,2023-11-24 14:48:29.000 UTC,0x04a23b6519164be51de38e4ab82cb8ea28bf9ddb33541dff3838ad6e331d1d9f,227,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,1699911463
polygon,aave,3,50336132,2023-11-24 14:41:21.000 UTC,0x98e06fe348d011aa57bb0d5713081f26949aeb4bb420db217b9970c13f10fa2d,826,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0xfea49d576aef49e9035c4b839a5509ff0818090a,7.9318551743202598E17
polygon,aave,3,50336124,2023-11-24 14:41:03.000 UTC,0x8ee6307f14bb0bfdcfe696b43ee2c2e6916ab48845bd9ec8cba4405f6a864cea,394,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb58fd91558fa213d97ac94c97f831c7289278084,354462
